Question ID,CP,Difficulty,QL ID,Structure,Context,Answer Archetype,Question,Option A,Option B,Option C,Option D,Correct Option,Explanation,Review Status,Reviewer Notes
PCT-CP-005:PCT-QL-009:PCT-004:en:444,PCT-CP-005,Medium,PCT-QL-009,Timeline,Money,Final value,A salary of Rs. 20000 first decreased by 10% and then by 15%. Find the final salary.,15300,15300 + 1,-15300,15300 - 1,A,"After the first decrease of 10%, the salary becomes 90% of its original value. ? After first decrease=20000?(90/100)=18000 Now decrease this new value by 15%. ? Final value=18000?(85/100)=15300 So the salary after both decreases is Rs. 15300. ? Final salary=15300",,
PCT-CP-006:PCT-QL-011:PCT-004:en:445,PCT-CP-006,Medium,PCT-QL-011,Timeline,Money,Percentage change,A price decreased first by 15% and then by 20%. Find the overall percentage decrease.,-32%,32% + 1,32% - 1,32%,D,Convert both decreases into retained factors. ? Combined factor=(85/100)?(80/100) This combined factor shows what fraction of the original still remains. ? Combined factor=(85/100)?(80/100)=0.68 So subtract the remaining fraction from 1 and convert it into percent. ? Net decrease=32% So the overall percentage decrease is 32%. ? Net decrease=32%,,
PCT-CP-007:PCT-QL-013:PCT-004:en:446,PCT-CP-007,Hard,PCT-QL-013,Direct,Money,Comparison,salary A was Rs. 40000 and decreased by 15%. salary B was Rs. 45000 and decreased by 10%. Find the difference between their new values.,-6500,6500 - 1,6500 + 1,6500,D,First find the new value of salary A after its decrease. ? New salary A=40000?(85/100)=34000 Now find the new value of salary B after its decrease. ? New salary B=45000?(90/100)=40500 Now compare the two new values. ? Difference=left|34000-40500right|=6500 So the difference between the new values is Rs. 6500. ? Difference=6500,,
PCT-CP-008:PCT-QL-015:PCT-004:en:447,PCT-CP-008,Hard,PCT-QL-015,Observation,Education,Percentage change,"In a group of 500 students, 45% were boys and the rest were girls. If the number of boys decreased by 15% and the number of girls decreased by 20%, find the new percentage of boys.",-46.5046%,46.5046% - 1,46.5046% + 1,46.5046%,D,"At first, 45% of the students are boys. So split the original total. ? Initial boys=500?(45/100)=225, Initial girls=275 Now decrease the numbers of boys and girls by their respective percentages. ? New boys=225?(85/100)=191.25, New girls=275?(80/100)=220 Use the new total to find the updated percentage of boys. ? New boys percent=(191.25/411.25)?100=46.5046% So the new percentage of boys is 46.5046%. ? New boys percent=46.5046%",,
PCT-CP-009:PCT-QL-017:PCT-004:en:448,PCT-CP-009,Easy,PCT-QL-017,Multi-statement,Money,Percentage change,The current salary is Rs. 60000 and it must become Rs. 45000. Find the required percentage decrease.,-25%,25% + 1,25% - 1,25%,D,First find how much reduction is needed to reach the target. ? Needed reduction=60000-45000=15000 Now compare this reduction with the current salary. ? Required decrease=(15000/60000)?100=25% So the required percentage decrease is 25%. ? Required decrease=25%,,
PCT-CP-010:PCT-QL-019:PCT-004:en:449,PCT-CP-010,Medium,PCT-QL-019,Before/After,Inventory,Count/Partition output,An inventory of 1000 decreases by 15% every month. Find the inventory after 2 months.,722,722 + 1,722 - 1,-722,A,"Each decrease of 15% leaves 85% of the inventory. ? 100%-15%=85% Since the same decrease happens for 2 periods, use the retained factor 2 times. ? Overall factor=left((85/100)right)^{2} Now multiply the current inventory by this overall factor. ? Final inventory=1000?left((85/100)right)^{2}=722.5 So the inventory after 2 periods is 722.5. ? Final inventory=722",,
PCT-CP-001:PCT-QL-002:PCT-004:en:450,PCT-CP-001,Easy,PCT-QL-002,Narrative,Population,Count/Partition output,"The population decreased by 10%. If the original population was 8000, find the new population.",7200 + 1,7200 - 1,7200,-7200,C,Decrease = 10%. So the remaining value is 90% of the original. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) Now take 90% of the original population. ? New population=8000?(90/100)=7200 So the new population is 7200. ? New population=7200,,
PCT-CP-002:PCT-QL-004:PCT-004:en:451,PCT-CP-002,Easy,PCT-QL-004,Direct,Production,Count/Partition output,The production was 600 and it decreased by 25%. Find the decrease count only.,150 + 1,150 - 1,150,-150,C,Only the reduced part is needed here. ? Decrease amount=25% of 600 25% can also be written as the fraction 1/4. ? 25%=(1/4) So find 25% of the original production. ? Decrease amount=600?(25/100)=150 So the decrease amount is 150. ? Decrease amount=150,,
PCT-CP-003:PCT-QL-006:PCT-004:en:452,PCT-CP-003,Medium,PCT-QL-006,Before/After,Population,Original/Recovery value,"After a 20% decrease, the population became 9600. Find the original population.",12000,12000 + 1,12000 - 1,-12000,A,"After a decrease of 20%, the new value becomes 80% of the original. ? 80%?9600 80% can also be written as the fraction 4/5. ? 80%=(4/5) First find the value of 1% by dividing 9600 by 80. ? 1%=(9600/80)=120 Now multiply the value of 1% by 100 to get the original value. ? 100%=120?100=12000 So the original population was 12000. ? Original population=12000",,
PCT-CP-004:PCT-QL-008:PCT-004:en:453,PCT-CP-004,Easy,PCT-QL-008,Direct,Inventory,Multiplier,A inventory decreases by 20%. What multiplier represents this decrease?,0.8 + 1,0.8 - 1,0.8,-0.8,C,A decrease of 20% leaves 80% of the original. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) Write this remaining percentage as a multiplier. ? Multiplier=(80/100)=0.8 So the decrease multiplier is 0.8. ? Multiplier=0.8,,
PCT-CP-005:PCT-QL-010:PCT-004:en:454,PCT-CP-005,Medium,PCT-QL-010,Timeline,Population,Count/Partition output,The population was 8000. It decreased by 10% and then by 10%. Find the new population.,-6480,6480,6480 - 1,6480 + 1,B,"After the first decrease of 10%, the population becomes 90% of its original value. ? After first decrease=8000?(90/100)=7200 Now decrease this new value by 10%. ? Final value=7200?(90/100)=6480 So the population after both decreases is 6480. ? Final population=6480",,
PCT-CP-006:PCT-QL-012:PCT-004:en:455,PCT-CP-006,Medium,PCT-QL-012,Timeline,Education,Percentage change,The attendance decreased by 10% and then again by 12%. Find the net percentage decrease.,20.8% - 1,20.8%,-20.8%,20.8% + 1,B,Convert both decreases into retained factors. ? Combined factor=(90/100)?(88/100) This combined factor shows what fraction of the original still remains. ? Combined factor=(90/100)?(88/100)=0.792 So subtract the remaining fraction from 1 and convert it into percent. ? Net decrease=20.8% So the overall percentage decrease is 20.8%. ? Net decrease=20.8%,,
PCT-CP-007:PCT-QL-014:PCT-004:en:456,PCT-CP-007,Hard,PCT-QL-014,Direct,Production,Comparison,production A was 600 and decreased by 10%. production B was 900 and decreased by 12%. Find the difference between their new values.,-252,252 - 1,252,252 + 1,C,First find the new value of production A after its decrease. ? New production A=600?(90/100)=540 Now find the new value of production B after its decrease. ? New production B=900?(88/100)=792 Now compare the two new values. ? Difference=left|540-792right|=252 So the difference between the new values is 252. ? Difference=252,,
PCT-CP-008:PCT-QL-016:PCT-004:en:457,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 400 workers, 45% were urban workers. After decreasing urban workers by 20% and rural workers by 10%, find the new percentage of urban workers.",42.1053% - 1,42.1053%,-42.1053%,42.1053% + 1,B,"At first, 45% of the workers are urban workers. So split the original total. ? Initial urban workers=400?(45/100)=180, Initial rural workers=220 Now decrease the numbers of urban workers and rural workers by their respective percentages. ? New urban workers=180?(80/100)=144, New rural workers=220?(90/100)=198 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(144/342)?100=42.1053% So the new percentage of urban workers is 42.1053%. ? New urban workers percent=42.1053%",,
PCT-CP-009:PCT-QL-018:PCT-004:en:458,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 1200 and the target is 900. Find the required percentage decrease.,25% - 1,25%,-25%,25% + 1,B,First find how much reduction is needed to reach the target. ? Needed reduction=1200-900=300 Now compare this reduction with the current production. ? Required decrease=(300/1200)?100=25% So the required percentage decrease is 25%. ? Required decrease=25%,,
PCT-CP-010:PCT-QL-020:PCT-004:en:459,PCT-CP-010,Medium,PCT-QL-020,Before/After,Money,Final value,An expenditure of Rs. 20000 decreases by 15% every year. Find the expenditure after 3 years.,12282.5 - 1,12282.5,-12282.5,12282.5 + 1,B,"Each decrease of 15% leaves 85% of the expenditure. ? 100%-15%=85% Since the same decrease happens for 3 periods, use the retained factor 3 times. ? Overall factor=left((85/100)right)^{3} Now multiply the current expenditure by this overall factor. ? Final expenditure=20000?left((85/100)right)^{3}=12282.5 So the expenditure after 3 periods is Rs. 12282.5. ? Final expenditure=12282.5",,
PCT-CP-001:PCT-QL-001:PCT-004:en:460,PCT-CP-001,Easy,PCT-QL-001,Narrative,Money,Final value,"The salary decreased by 15%. If the original salary was Rs. 20000, find the new salary.",17000,17000 + 1,17000 - 1,-17000,A,Decrease = 15%. So the remaining value is 85% of the original. ? 100%-15%=85% Now take 85% of the original salary. ? New salary=20000?(85/100)=17000 So the new salary is Rs. 17000. ? New salary=17000,,
PCT-CP-002:PCT-QL-003:PCT-004:en:461,PCT-CP-002,Easy,PCT-QL-003,Direct,Money,Final value,A salary of Rs. 50000 decreased by 10%. Find the decrease amount only.,5000 + 1,5000 - 1,5000,-5000,C,Only the reduced part is needed here. ? Decrease amount=10% of Rs. 50000 10% can also be written as the fraction 1/10. ? 10%=(1/10) So find 10% of the original salary. ? Decrease amount=50000?(10/100)=5000 So the decrease amount is Rs. 5000. ? Decrease amount=5000,,
PCT-CP-003:PCT-QL-005:PCT-004:en:462,PCT-CP-003,Medium,PCT-QL-005,Before/After,Abstract,Original/Recovery value,"After a 40% decrease, the value became 720. Find the original value.",1200 + 1,1200 - 1,1200,-1200,C,"After a decrease of 40%, the new value becomes 60% of the original. ? 60%?720 60% can also be written as the fraction 3/5. ? 60%=(3/5) First find the value of 1% by dividing 720 by 60. ? 1%=(720/60)=12 Now multiply the value of 1% by 100 to get the original value. ? 100%=12?100=1200 So the original value was 1200. ? Original value=1200",,
PCT-CP-004:PCT-QL-007:PCT-004:en:463,PCT-CP-004,Easy,PCT-QL-007,Direct,Money,Multiplier,Find the decrease multiplier for a 20% decrease in the salary.,0.8,0.8 - 1,0.8 + 1,-0.8,A,A decrease of 20% leaves 80% of the original. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) Write this remaining percentage as a multiplier. ? Multiplier=(80/100)=0.8 So the decrease multiplier is 0.8. ? Multiplier=0.8,,
PCT-CP-005:PCT-QL-009:PCT-004:en:464,PCT-CP-005,Medium,PCT-QL-009,Timeline,Money,Final value,A salary of Rs. 20000 first decreased by 15% and then by 25%. Find the final salary.,12750,12750 - 1,12750 + 1,-12750,A,"After the first decrease of 15%, the salary becomes 85% of its original value. ? After first decrease=20000?(85/100)=17000 Now decrease this new value by 25%. ? Final value=17000?(75/100)=12750 So the salary after both decreases is Rs. 12750. ? Final salary=12750",,
PCT-CP-006:PCT-QL-011:PCT-004:en:465,PCT-CP-006,Medium,PCT-QL-011,Timeline,Money,Percentage change,A price decreased first by 20% and then by 10%. Find the overall percentage decrease.,-28%,28%,28% - 1,28% + 1,B,Convert both decreases into retained factors. ? Combined factor=(80/100)?(90/100) This combined factor shows what fraction of the original still remains. ? Combined factor=(80/100)?(90/100)=0.72 So subtract the remaining fraction from 1 and convert it into percent. ? Net decrease=28% So the overall percentage decrease is 28%. ? Net decrease=28%,,
PCT-CP-007:PCT-QL-013:PCT-004:en:466,PCT-CP-007,Hard,PCT-QL-013,Direct,Money,Comparison,salary A was Rs. 40000 and decreased by 10%. salary B was Rs. 45000 and decreased by 20%. Find the difference between their new values.,0 - 1,0,-0,0 + 1,B,First find the new value of salary A after its decrease. ? New salary A=40000?(90/100)=36000 Now find the new value of salary B after its decrease. ? New salary B=45000?(80/100)=36000 Now compare the two new values. ? Difference=left|36000-36000right|=0 So the difference between the new values is Rs. 0. ? Difference=0,,
PCT-CP-008:PCT-QL-015:PCT-004:en:467,PCT-CP-008,Hard,PCT-QL-015,Observation,Education,Percentage change,"In a group of 300 students, 60% were boys and the rest were girls. If the number of boys decreased by 15% and the number of girls decreased by 15%, find the new percentage of boys.",-60%,60%,60% - 1,60% + 1,B,"At first, 60% of the students are boys. So split the original total. ? Initial boys=300?(60/100)=180, Initial girls=120 Now decrease the numbers of boys and girls by their respective percentages. ? New boys=180?(85/100)=153, New girls=120?(85/100)=102 Use the new total to find the updated percentage of boys. ? New boys percent=(153/255)?100=60% So the new percentage of boys is 60%. ? New boys percent=60%",,
PCT-CP-009:PCT-QL-017:PCT-004:en:468,PCT-CP-009,Easy,PCT-QL-017,Multi-statement,Money,Percentage change,The current salary is Rs. 50000 and it must become Rs. 40000. Find the required percentage decrease.,-20%,20%,20% - 1,20% + 1,B,First find how much reduction is needed to reach the target. ? Needed reduction=50000-40000=10000 Now compare this reduction with the current salary. ? Required decrease=(10000/50000)?100=20% So the required percentage decrease is 20%. ? Required decrease=20%,,
PCT-CP-010:PCT-QL-019:PCT-004:en:469,PCT-CP-010,Medium,PCT-QL-019,Before/After,Inventory,Count/Partition output,An inventory of 5000 decreases by 10% every month. Find the inventory after 2 months.,4050,4050 + 1,-4050,4050 - 1,A,"Each decrease of 10% leaves 90% of the inventory. ? 100%-10%=90% 90% can also be written as the fraction 9/10. ? 90%=(9/10) Since the same decrease happens for 2 periods, use the retained factor 2 times. ? Overall factor=left((90/100)right)^{2} Now multiply the current inventory by this overall factor. ? Final inventory=5000?left((90/100)right)^{2}=4050 So the inventory after 2 periods is 4050. ? Final inventory=4050",,
PCT-CP-001:PCT-QL-002:PCT-004:en:470,PCT-CP-001,Easy,PCT-QL-002,Narrative,Population,Count/Partition output,"The population decreased by 20%. If the original population was 12000, find the new population.",9600 + 1,-9600,9600,9600 - 1,C,Decrease = 20%. So the remaining value is 80% of the original. ? 100%-20%=80% 80% can also be written as the fraction 4/5. ? 80%=(4/5) Now take 80% of the original population. ? New population=12000?(80/100)=9600 So the new population is 9600. ? New population=9600,,
