Question ID,CP,Difficulty,QL ID,Structure,Context,Answer Archetype,Question,Option A,Option B,Option C,Option D,Correct Option,Explanation,Review Status,Reviewer Notes
PCT-CP-005:PCT-QL-009:PCT-003:en:464,PCT-CP-005,Medium,PCT-QL-009,Timeline,Money,Final value,A salary of Rs. 20000 first increased by 10% and then by 20%. Find the final salary.,-26400,26400 + 1,26400 - 1,26400,D,"After the first increase of 10%, the salary becomes 110% of its original value. ? After first increase=20000?(110/100)=22000 Now apply the second increase of 20% to this new value. ? Final value=22000?(120/100)=26400 Therefore the salary after both increases is Rs. 26400. ? Final salary=26400",,
PCT-CP-006:PCT-QL-011:PCT-003:en:465,PCT-CP-006,Medium,PCT-QL-011,Timeline,Money,Percentage change,A price increased first by 15% and then by 15%. Find the overall percentage increase.,32.25%,-32.25%,32.25% + 1,32.25% - 1,A,Convert the two increases into growth factors. ? Combined factor=(115/100)?(115/100) This combined factor tells us how many times the original value becomes after both increases. ? Combined factor=(115/100)?(115/100)=1.3225 So subtract 1 from the combined factor and convert the result into a percentage increase. ? Net increase=32.25% Therefore the overall percentage increase is 32.25%. ? Net increase=32.25%,,
PCT-CP-007:PCT-QL-013:PCT-003:en:466,PCT-CP-007,Hard,PCT-QL-013,Direct,Money,Comparison,salary A was Rs. 40000 and increased by 20%. salary B was Rs. 45000 and increased by 20%. Find the difference between their new values.,6000,6000 + 1,-6000,6000 - 1,A,First find the new value of salary A after its increase. ? New salary A=40000?(120/100)=48000 Now find the new value of salary B after its increase. ? New salary B=45000?(120/100)=54000 Finally compare these two new values. ? Difference=left|48000-54000right|=6000 Therefore the difference between the new values is Rs. 6000. ? Difference=6000,,
PCT-CP-008:PCT-QL-015:PCT-003:en:467,PCT-CP-008,Hard,PCT-QL-015,Observation,Education,Percentage change,"In a group of 200 students, 50% were boys and the rest were girls. If the number of boys increased by 20% and the number of girls increased by 20%, find the new percentage of boys.",50%,50% + 1,-50%,50% - 1,A,"At first, 50% of the students are boys, so split the original total into boys and girls. ? Initial boys=200?(50/100)=100, Initial girls=100 Now increase the number of boys and girls by their respective percentages. ? New boys=100?(120/100)=120, New girls=100?(120/100)=120 Use the new total to find the updated percentage of boys. ? New boys percent=(120/240)?100=50% Therefore the new percentage of boys is 50%. ? New boys percent=50%",,
PCT-CP-009:PCT-QL-017:PCT-003:en:468,PCT-CP-009,Easy,PCT-QL-017,Multi-statement,Money,Percentage change,The current salary is Rs. 60000 and it must become Rs. 72000. Find the required percentage increase.,20%,-20%,20% + 1,20% - 1,A,First find how much extra salary is needed to reach the target. ? Needed amount=72000-60000=12000 Now compare this extra amount with the current salary. ? Required increase=(12000/60000)?100=20% Therefore the required percentage increase is 20%. ? Required increase=20%,,
PCT-CP-010:PCT-QL-019:PCT-003:en:469,PCT-CP-010,Medium,PCT-QL-019,Before/After,Population,Count/Partition output,A population of 8000 grows by 10% every year. Find the population after 2 years.,-9680,9680 - 1,9680,9680 + 1,C,"Each increase of 10% multiplies the population by 110/100. ? One-period factor=(110/100) Since the same increase happens for 2 periods, use this factor 2 times. ? Overall factor=left((110/100)right)^{2} Now multiply the current population by the overall factor. ? Final population=8000?left((110/100)right)^{2}=9680 Therefore the population after 2 periods is 9680. ? Final population=9680",,
PCT-CP-001:PCT-QL-002:PCT-003:en:470,PCT-CP-001,Easy,PCT-QL-002,Narrative,Population,Count/Partition output,"The population increased by 15%. If the original population was 8000, find the new population.",-9200,9200 - 1,9200,9200 + 1,C,An increase of 15% makes the population equal to 115% of its original value. ? New percent=100%+15%=115% So multiply the original population by 115/100. ? New population=8000?(115/100)=9200 Therefore the new population is 9200. ? New population=9200,,
PCT-CP-002:PCT-QL-004:PCT-003:en:471,PCT-CP-002,Easy,PCT-QL-004,Direct,Production,Count/Partition output,The production was 600 and it increased by 10%. Find the increase count only.,-60,60,60 - 1,60 + 1,B,"Only the increased part is required here, so we need 10% of the original production. ? Increase amount=10% of 600 Now take 10% of 600. ? Increase amount=600?(10/100)=60 Therefore the increase amount is 60. ? Increase amount=60",,
PCT-CP-003:PCT-QL-006:PCT-003:en:472,PCT-CP-003,Medium,PCT-QL-006,Before/After,Population,Original/Recovery value,"After a 25% increase, the population became 25000. Find the original population.",-20000,20000,20000 - 1,20000 + 1,B,"After a 25% rise, the new population represents 125% of the original. ? 125%?25000 So divide 25000 by 125 to find the value of 1%. ? 1%=(25000/125)=200 Now multiply the value of 1% by 100 to get the original population. ? 100%=200?100=20000 Therefore the original population was 20000. ? Original population=20000",,
PCT-CP-004:PCT-QL-008:PCT-003:en:473,PCT-CP-004,Easy,PCT-QL-008,Direct,Population,Multiplier,A population increases by 20%. What multiplier represents this increase?,-1.2,1.2,1.2 - 1,1.2 + 1,B,A 20% increase means the new value becomes 120% of the old value. ? New percent=100%+20%=120% Express that new percentage as a multiplier by dividing by 100. ? Multiplier=(120/100)=1.2 Therefore the equivalent multiplier is 1.2. ? Multiplier=1.2,,
PCT-CP-005:PCT-QL-010:PCT-003:en:474,PCT-CP-005,Medium,PCT-QL-010,Timeline,Population,Count/Partition output,The population was 5000. It increased by 10% and then by 20%. Find the new population.,6600 + 1,6600 - 1,6600,-6600,C,"After the first increase of 10%, the population becomes 110% of its original value. ? After first increase=5000?(110/100)=5500 Now apply the second increase of 20% to this new value. ? Final value=5500?(120/100)=6600 Therefore the population after both increases is 6600. ? Final population=6600",,
PCT-CP-006:PCT-QL-012:PCT-003:en:475,PCT-CP-006,Medium,PCT-QL-012,Timeline,Population,Percentage change,The population increased by 15% and then again by 20%. Find the net percentage increase.,38%,38% + 1,38% - 1,-38%,A,Convert the two increases into growth factors. ? Combined factor=(115/100)?(120/100) This combined factor tells us how many times the original value becomes after both increases. ? Combined factor=(115/100)?(120/100)=1.38 So subtract 1 from the combined factor and convert the result into a percentage increase. ? Net increase=38% Therefore the overall percentage increase is 38%. ? Net increase=38%,,
PCT-CP-007:PCT-QL-014:PCT-003:en:476,PCT-CP-007,Hard,PCT-QL-014,Direct,Production,Comparison,production A was 600 and increased by 10%. production B was 900 and increased by 15%. Find the difference between their new values.,375 + 1,375 - 1,375,-375,C,First find the new value of production A after its increase. ? New production A=600?(110/100)=660 Now find the new value of production B after its increase. ? New production B=900?(115/100)=1035 Finally compare these two new values. ? Difference=left|660-1035right|=375 Therefore the difference between the new values is 375. ? Difference=375,,
PCT-CP-008:PCT-QL-016:PCT-003:en:477,PCT-CP-008,Hard,PCT-QL-016,Before/After,Workforce,Percentage change,"Out of 600 workers, 50% were urban workers. After increasing urban workers by 10% and rural workers by 10%, find the new percentage of urban workers.",50% + 1,50% - 1,50%,-50%,C,"At first, 50% of the workers are urban workers, so split the original total into urban workers and rural workers. ? Initial urban workers=600?(50/100)=300, Initial rural workers=300 Now increase the number of urban workers and rural workers by their respective percentages. ? New urban workers=300?(110/100)=330, New rural workers=300?(110/100)=330 Use the new total to find the updated percentage of urban workers. ? New urban workers percent=(330/660)?100=50% Therefore the new percentage of urban workers is 50%. ? New urban workers percent=50%",,
PCT-CP-009:PCT-QL-018:PCT-003:en:478,PCT-CP-009,Easy,PCT-QL-018,Multi-statement,Money,Percentage change,The current production is 800 and the target is 950. Find the required percentage increase.,18.75% + 1,18.75% - 1,18.75%,-18.75%,C,First find how much extra production is needed to reach the target. ? Needed amount=950-800=150 Now compare this extra amount with the current production. ? Required increase=(150/800)?100=18.75% Therefore the required percentage increase is 18.75%. ? Required increase=18.75%,,
PCT-CP-010:PCT-QL-020:PCT-003:en:479,PCT-CP-010,Medium,PCT-QL-020,Before/After,Production,Final value,A production value of Rs. 20000 grows by 15% every year. Find the production value after 3 years.,30417.5,30417.5 - 1,30417.5 + 1,-30417.5,A,"Each increase of 15% multiplies the production value by 115/100. ? One-period factor=(115/100) Since the same increase happens for 3 periods, use this factor 3 times. ? Overall factor=left((115/100)right)^{3} Now multiply the current production value by the overall factor. ? Final production value=20000?left((115/100)right)^{3}=30417.5 Therefore the production value after 3 periods is Rs. 30417.5. ? Final production value=30417.5",,
PCT-CP-001:PCT-QL-001:PCT-003:en:480,PCT-CP-001,Easy,PCT-QL-001,Narrative,Money,Final value,"The salary increased by 25%. If the original salary was Rs. 20000, find the new salary.",-25000,25000 - 1,25000,25000 + 1,C,An increase of 25% makes the salary equal to 125% of its original value. ? New percent=100%+25%=125% So multiply the original salary by 125/100. ? New salary=20000?(125/100)=25000 Therefore the new salary is Rs. 25000. ? New salary=25000,,
PCT-CP-002:PCT-QL-003:PCT-003:en:481,PCT-CP-002,Easy,PCT-QL-003,Direct,Money,Final value,A salary of Rs. 30000 increased by 15%. Find the increase amount only.,4500 - 1,4500,-4500,4500 + 1,B,"Only the increased part is required here, so we need 15% of the original salary. ? Increase amount=15% of Rs. 30000 Now take 15% of Rs. 30000. ? Increase amount=30000?(15/100)=4500 Therefore the increase amount is Rs. 4500. ? Increase amount=4500",,
PCT-CP-003:PCT-QL-005:PCT-003:en:482,PCT-CP-003,Medium,PCT-QL-005,Before/After,Money,Original/Recovery value,"After a 10% increase, the salary became Rs. 55000. Find the original salary.",50000 - 1,50000,-50000,50000 + 1,B,"After a 10% rise, the new salary represents 110% of the original. ? 110%?Rs. 55000 So divide Rs. 55000 by 110 to find the value of 1%. ? 1%=(55000/110)=500 Now multiply the value of 1% by 100 to get the original salary. ? 100%=500?100=50000 Therefore the original salary was Rs. 50000. ? Original salary=50000",,
PCT-CP-004:PCT-QL-007:PCT-003:en:483,PCT-CP-004,Easy,PCT-QL-007,Direct,Money,Multiplier,Find the equivalent multiplier for a 25% increase in the salary.,1.25 - 1,1.25,-1.25,1.25 + 1,B,A 25% increase means the new value becomes 125% of the old value. ? New percent=100%+25%=125% Express that new percentage as a multiplier by dividing by 100. ? Multiplier=(125/100)=1.25 Therefore the equivalent multiplier is 1.25. ? Multiplier=1.25,,
PCT-CP-005:PCT-QL-009:PCT-003:en:484,PCT-CP-005,Medium,PCT-QL-009,Timeline,Money,Final value,A salary of Rs. 30000 first increased by 15% and then by 25%. Find the final salary.,-43125,43125,43125 - 1,43125 + 1,B,"After the first increase of 15%, the salary becomes 115% of its original value. ? After first increase=30000?(115/100)=34500 Now apply the second increase of 25% to this new value. ? Final value=34500?(125/100)=43125 Therefore the salary after both increases is Rs. 43125. ? Final salary=43125",,
PCT-CP-006:PCT-QL-011:PCT-003:en:485,PCT-CP-006,Medium,PCT-QL-011,Timeline,Money,Percentage change,A price increased first by 20% and then by 25%. Find the overall percentage increase.,50% + 1,50% - 1,50%,-50%,C,Convert the two increases into growth factors. ? Combined factor=(120/100)?(125/100) This combined factor tells us how many times the original value becomes after both increases. ? Combined factor=(120/100)?(125/100)=1.5 So subtract 1 from the combined factor and convert the result into a percentage increase. ? Net increase=50% Therefore the overall percentage increase is 50%. ? Net increase=50%,,
PCT-CP-007:PCT-QL-013:PCT-003:en:486,PCT-CP-007,Hard,PCT-QL-013,Direct,Money,Comparison,salary A was Rs. 40000 and increased by 15%. salary B was Rs. 45000 and increased by 10%. Find the difference between their new values.,3500,3500 + 1,3500 - 1,-3500,A,First find the new value of salary A after its increase. ? New salary A=40000?(115/100)=46000 Now find the new value of salary B after its increase. ? New salary B=45000?(110/100)=49500 Finally compare these two new values. ? Difference=left|46000-49500right|=3500 Therefore the difference between the new values is Rs. 3500. ? Difference=3500,,
PCT-CP-008:PCT-QL-015:PCT-003:en:487,PCT-CP-008,Hard,PCT-QL-015,Observation,Education,Percentage change,"In a group of 400 students, 40% were boys and the rest were girls. If the number of boys increased by 15% and the number of girls increased by 20%, find the new percentage of boys.",38.9831%,38.9831% - 1,38.9831% + 1,-38.9831%,A,"At first, 40% of the students are boys, so split the original total into boys and girls. ? Initial boys=400?(40/100)=160, Initial girls=240 Now increase the number of boys and girls by their respective percentages. ? New boys=160?(115/100)=184, New girls=240?(120/100)=288 Use the new total to find the updated percentage of boys. ? New boys percent=(184/472)?100=38.9831% Therefore the new percentage of boys is 38.9831%. ? New boys percent=38.9831%",,
