language,cpId,qlId,esId,difficulty,taskKind,answerType,question,answer,explanation,validation
"hi","PCT-CP-010","PCT-QL-020","PCT-ES-010","Hard","contextualSuccessiveChange","ABSOLUTE","A sales of Rs. 20000 first increased by 10%, then increased by 20%, and finally decreased by 5%. Find the final sales.","$$25080$$","For stage 1, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for stage 1 is 110/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{110}{100}=1.1\] | For stage 2, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for stage 2 is 120/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{120}{100}=1.2\] | For stage 3, decrease = 5%. So the new value becomes 95% of the previous value. | \[\Rightarrow 100\%-5\%=95\%\] | So the multiplier for stage 3 is 95/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{95}{100}=0.95\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.1\times1.2\times0.95=1.254\] | Now multiply the original sales by the overall multiplier. | \[\Rightarrow \text{Final sales}=20000\times1.1\times1.2\times0.95=25080\] | So the final sales is Rs. 25080. | \[\Rightarrow \text{Final sales}=25080\]","PASS"
"hi","PCT-CP-001","PCT-QL-001","PCT-ES-001","Easy","successiveIncrease","ABSOLUTE","A value increased by 15% and then by 25%. If the original value was 2000, find the final value.","$$2875$$","For first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for first stage is 115/100. | \[\Rightarrow \text{first stage multiplier}=\frac{115}{100}=1.15\] | Apply the first-stage multiplier to the original value. | \[\Rightarrow \text{After first stage}=2000\times1.15=2300\] | For second stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for second stage is 125/100. | \[\Rightarrow \text{second stage multiplier}=\frac{125}{100}=1.25\] | Now multiply by both stage multipliers to get the final value. | \[\Rightarrow \text{Final value}=2000\times1.15\times1.25=2875\] | So the final value is 2875. | \[\Rightarrow \text{Final value}=2875\]","PASS"
"hi","PCT-CP-002","PCT-QL-003","PCT-ES-002","Easy","successiveDecrease","COUNT","A population decreased by 15% and then by 10%. If the original population was 5000, find the final population.","$$3825$$","For first stage, decrease = 15%. So the new value becomes 85% of the previous value. | \[\Rightarrow 100\%-15\%=85\%\] | So the multiplier for first stage is 85/100. | \[\Rightarrow \text{first stage multiplier}=\frac{85}{100}=0.85\] | Apply the first-stage multiplier to the original population. | \[\Rightarrow \text{After first stage}=5000\times0.85=4250\] | For second stage, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for second stage is 90/100. | \[\Rightarrow \text{second stage multiplier}=\frac{90}{100}=0.9\] | Now multiply by both stage multipliers to get the final population. | \[\Rightarrow \text{Final population}=5000\times0.85\times0.9=3825\] | So the final population is 3825. | \[\Rightarrow \text{Final population}=3825\]","PASS"
"hi","PCT-CP-003","PCT-QL-005","PCT-ES-003","Medium","increaseThenDecrease","ABSOLUTE","A value increased by 25% and then decreased by 10%. If the original value was 10000, find the final value.","$$11250$$","For first stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for first stage is 125/100. | \[\Rightarrow \text{first stage multiplier}=\frac{125}{100}=1.25\] | Apply the first-stage multiplier to the original value. | \[\Rightarrow \text{After first stage}=10000\times1.25=12500\] | For second stage, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for second stage is 90/100. | \[\Rightarrow \text{second stage multiplier}=\frac{90}{100}=0.9\] | Now multiply by both stage multipliers to get the final value. | \[\Rightarrow \text{Final value}=10000\times1.25\times0.9=11250\] | So the final value is 11250. | \[\Rightarrow \text{Final value}=11250\]","PASS"
"hi","PCT-CP-004","PCT-QL-007","PCT-ES-004","Medium","decreaseThenIncrease","ABSOLUTE","A value decreased by 10% and then increased by 20%. If the original value was 1000, find the final value.","$$1080$$","For first stage, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for first stage is 90/100. | \[\Rightarrow \text{first stage multiplier}=\frac{90}{100}=0.9\] | Apply the first-stage multiplier to the original value. | \[\Rightarrow \text{After first stage}=1000\times0.9=900\] | For second stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for second stage is 120/100. | \[\Rightarrow \text{second stage multiplier}=\frac{120}{100}=1.2\] | Now multiply by both stage multipliers to get the final value. | \[\Rightarrow \text{Final value}=1000\times0.9\times1.2=1080\] | So the final value is 1080. | \[\Rightarrow \text{Final value}=1080\]","PASS"
"hi","PCT-CP-005","PCT-QL-009","PCT-ES-005","Easy","netPercentageChange","PERCENT","A value increased by 15% and then by 25%. Find the net percentage change.","$$43.75\%$$","For first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for first stage is 115/100. | \[\Rightarrow \text{first stage multiplier}=\frac{115}{100}=1.15\] | For second stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for second stage is 125/100. | \[\Rightarrow \text{second stage multiplier}=\frac{125}{100}=1.25\] | Multiply the two stage multipliers to get the overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.15\times1.25=1.4375\] | Now compare this overall multiplier with 1 to find the net percentage change. | \[\Rightarrow \text{Net change}=\left(1.4375-1\right)\times100=43.75\%\] | Overall change = increase of 43.75%. | \[\Rightarrow \text{Net percentage change}=43.75\%\]","PASS"
"hi","PCT-CP-006","PCT-QL-011","PCT-ES-006","Medium","equivalentSingleMultiplier","ABSOLUTE","Find the equivalent single multiplier for a value that first changes by +25% and then by +20%.","$$1.5$$","For first stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for first stage is 125/100. | \[\Rightarrow \text{first stage multiplier}=\frac{125}{100}=1.25\] | For second stage, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for second stage is 120/100. | \[\Rightarrow \text{second stage multiplier}=\frac{120}{100}=1.2\] | Multiply the stage multipliers to get one equivalent multiplier. | \[\Rightarrow \text{Equivalent multiplier}=1.25\times1.2=1.5\] | So the single equivalent multiplier is 1.5. | \[\Rightarrow \text{Equivalent multiplier}=1.5\]","PASS"
"hi","PCT-CP-007","PCT-QL-013","PCT-ES-007","Medium","reverseSuccessiveChange","ABSOLUTE","After successive changes of +25% and +10%, the final value became 990. Find the original value.","$$720$$","For first stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for first stage is 125/100. | \[\Rightarrow \text{first stage multiplier}=\frac{125}{100}=1.25\] | For second stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for second stage is 110/100. | \[\Rightarrow \text{second stage multiplier}=\frac{110}{100}=1.1\] | Multiply the stage multipliers to get the overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.25\times1.1=1.375\] | The final value is already known. So divide it by the overall multiplier to get the original value. | \[\Rightarrow \text{Original value}=\frac{990}{1.375}=720\] | So the original value was 720. | \[\Rightarrow \text{Original value}=720\]","PASS"
"hi","PCT-CP-008","PCT-QL-015","PCT-ES-008","Hard","comparativeSuccessiveChange","ABSOLUTE","A was 5000 and changed by +12% and +25%. B was 1000 and changed by +15% and +12%. Find the difference between their final values.","$$5712$$","For A first stage, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for A first stage is 112/100. | \[\Rightarrow \text{A first stage multiplier}=\frac{112}{100}=1.12\] | For A second stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for A second stage is 125/100. | \[\Rightarrow \text{A second stage multiplier}=\frac{125}{100}=1.25\] | So the final value of A is found by applying its combined multiplier. | \[\Rightarrow \text{Final A}=5000\times1.4=7000\] | For B first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for B first stage is 115/100. | \[\Rightarrow \text{B first stage multiplier}=\frac{115}{100}=1.15\] | For B second stage, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for B second stage is 112/100. | \[\Rightarrow \text{B second stage multiplier}=\frac{112}{100}=1.12\] | So the final value of B is found by applying its combined multiplier. | \[\Rightarrow \text{Final B}=1000\times1.288=1288\] | Now compare the two final values. | \[\Rightarrow \text{Difference}=\left|7000-1288\right|=5712\] | So the difference between the final values is 5712. | \[\Rightarrow \text{Difference}=5712\]","PASS"
"hi","PCT-CP-009","PCT-QL-017","PCT-ES-009","Hard","multiStageSuccessiveChange","ABSOLUTE","A value of 2000 changed successively by +12%, +20%, and -5%. Find the final value.","$$2553.6$$","For stage 1, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for stage 1 is 112/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{112}{100}=1.12\] | For stage 2, increase = 20%. So the new value becomes 120% of the previous value. | \[\Rightarrow 100\%+20\%=120\%\] | So the multiplier for stage 2 is 120/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{120}{100}=1.2\] | For stage 3, decrease = 5%. So the new value becomes 95% of the previous value. | \[\Rightarrow 100\%-5\%=95\%\] | So the multiplier for stage 3 is 95/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{95}{100}=0.95\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.12\times1.2\times0.95=1.2768\] | Now multiply the original value by the overall multiplier. | \[\Rightarrow \text{Final value}=2000\times1.12\times1.2\times0.95=2553.6\] | So the final value is 2553.6. | \[\Rightarrow \text{Final value}=2553.6\]","PASS"
"hi","PCT-CP-010","PCT-QL-019","PCT-ES-010","Hard","contextualSuccessiveChange","COUNT","A population of 5000 first increased by 15%, then decreased by 5%, and then increased by 12%. Find the final population.","$$6118$$","For stage 1, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for stage 1 is 115/100. | \[\Rightarrow \text{stage 1 multiplier}=\frac{115}{100}=1.15\] | For stage 2, decrease = 5%. So the new value becomes 95% of the previous value. | \[\Rightarrow 100\%-5\%=95\%\] | So the multiplier for stage 2 is 95/100. | \[\Rightarrow \text{stage 2 multiplier}=\frac{95}{100}=0.95\] | For stage 3, increase = 12%. So the new value becomes 112% of the previous value. | \[\Rightarrow 100\%+12\%=112\%\] | So the multiplier for stage 3 is 112/100. | \[\Rightarrow \text{stage 3 multiplier}=\frac{112}{100}=1.12\] | Multiply all the stage multipliers to get one overall multiplier. | \[\Rightarrow \text{Overall multiplier}=1.15\times0.95\times1.12=1.2236\] | Now multiply the original population by the overall multiplier. | \[\Rightarrow \text{Final population}=5000\times1.15\times0.95\times1.12=6118\] | So the final population is 6118. | \[\Rightarrow \text{Final population}=6118\]","PASS"
"hi","PCT-CP-001","PCT-QL-002","PCT-ES-001","Easy","successiveIncrease","ABSOLUTE","A salary of Rs. 20000 first increased by 15% and then by 25%. Find the final salary.","$$28750$$","For first stage, increase = 15%. So the new value becomes 115% of the previous value. | \[\Rightarrow 100\%+15\%=115\%\] | So the multiplier for first stage is 115/100. | \[\Rightarrow \text{first stage multiplier}=\frac{115}{100}=1.15\] | Apply the first-stage multiplier to the original salary. | \[\Rightarrow \text{After first stage}=20000\times1.15=23000\] | For second stage, increase = 25%. So the new value becomes 125% of the previous value. | \[\Rightarrow 100\%+25\%=125\%\] | So the multiplier for second stage is 125/100. | \[\Rightarrow \text{second stage multiplier}=\frac{125}{100}=1.25\] | Now multiply by both stage multipliers to get the final salary. | \[\Rightarrow \text{Final salary}=20000\times1.15\times1.25=28750\] | So the final salary is Rs. 28750. | \[\Rightarrow \text{Final salary}=28750\]","PASS"
"hi","PCT-CP-002","PCT-QL-004","PCT-ES-002","Easy","successiveDecrease","ABSOLUTE","A salary of Rs. 40000 first decreased by 15% and then by 10%. Find the final salary.","$$30600$$","For first stage, decrease = 15%. So the new value becomes 85% of the previous value. | \[\Rightarrow 100\%-15\%=85\%\] | So the multiplier for first stage is 85/100. | \[\Rightarrow \text{first stage multiplier}=\frac{85}{100}=0.85\] | Apply the first-stage multiplier to the original salary. | \[\Rightarrow \text{After first stage}=40000\times0.85=34000\] | For second stage, decrease = 10%. So the new value becomes 90% of the previous value. | \[\Rightarrow 100\%-10\%=90\%\] | 90% can also be written as the fraction 9/10. | \[\Rightarrow 90\%=\frac{9}{10}\] | So the multiplier for second stage is 90/100. | \[\Rightarrow \text{second stage multiplier}=\frac{90}{100}=0.9\] | Now multiply by both stage multipliers to get the final salary. | \[\Rightarrow \text{Final salary}=40000\times0.85\times0.9=30600\] | So the final salary is Rs. 30600. | \[\Rightarrow \text{Final salary}=30600\]","PASS"
"hi","PCT-CP-003","PCT-QL-006","PCT-ES-003","Medium","increaseThenDecrease","COUNT","A production of 800 first increased by 10% and then decreased by 15%. Find the final production.","$$748$$","For first stage, increase = 10%. So the new value becomes 110% of the previous value. | \[\Rightarrow 100\%+10\%=110\%\] | So the multiplier for first stage is 110/100. | \[\Rightarrow \text{first stage multiplier}=\frac{110}{100}=1.1\] | Apply the first-stage multiplier to the original production. | \[\Rightarrow \text{After first stage}=800\times1.1=880\] | For second stage, decrease = 15%. So the new value becomes 85% of the previous value. | \[\Rightarrow 100\%-15\%=85\%\] | So the multiplier for second stage is 85/100. | \[\Rightarrow \text{second stage multiplier}=\frac{85}{100}=0.85\] | Now multiply by both stage multipliers to get the final production. | \[\Rightarrow \text{Final production}=800\times1.1\times0.85=748\] | So the final production is 748. | \[\Rightarrow \text{Final production}=748\]","PASS"
