question,answer,difficulty,questionLanguageId,explanationId,canonicalProblemId
"Compare \(8^5\) and \(32^3\).","4^3, 8^2, 2^8","Easy","QL-135","ES-007","CP07"
"Arrange \(3^4\), \(9^2\), and \(27\) in decreasing order.","4^3, 8^2, 2^8","Easy","QL-136","ES-007","CP07"
"Which is greater, \(16^3\) or \(8^4\)?","2^13","Easy","QL-137","ES-007","CP07"
"Compare \(4^7\) and \(2^{13}\).","9^4","Easy","QL-138","ES-007","CP07"
"Arrange \(5^3\), \(25^2\), and \(125\) in increasing order.","equal","Medium","QL-139","ES-007","CP07"
"Which is smaller, \(9^4\) or \(27^3\)?","4^3, 8^2, 2^8","Medium","QL-140","ES-007","CP07"
"Compare \(32^2\) and \(2^9\).","2^13","Easy","QL-141","ES-007","CP07"
"Arrange \(2^{12}\), \(4^5\), and \(16^3\) in decreasing order.","9^4","Medium","QL-142","ES-007","CP07"
"Which is greater, \(25^3\) or \(5^8\)?","equal","Easy","QL-143","ES-007","CP07"
"Compare \(81^2\) and \(3^9\).","4^3, 8^2, 2^8","Medium","QL-144","ES-007","CP07"
"Arrange \(8^3\), \(4^5\), and \(2^{11}\) in increasing order.","2^13","Hard","QL-145","ES-007","CP07"
"Which is smaller, \(64^2\) or \(8^5\)?","equal","Hard","QL-146","ES-007","CP07"
"Compare \(27^2\) and \(3^7\).","9^4","Medium","QL-147","ES-007","CP07"
"Arrange \(16^2\), \(4^4\), and \(2^9\) in decreasing order.","2^13","Easy","QL-148","ES-007","CP07"
"Which is greater, \(125^2\) or \(5^7\)?","4^3, 8^2, 2^8","Medium","QL-149","ES-007","CP07"
"Compare \(49^3\) and \(7^7\).","equal","Easy","QL-150","ES-007","CP07"
"Identify the largest expression among \(2^{12}\), \(4^5\), and \(8^3\).","9^4","Hard","QL-151","ES-007","CP07"
"Identify the smallest expression among \(3^8\), \(9^3\), and \(27^2\).","2^13","Medium","QL-152","ES-007","CP07"
"Choose the correct increasing order of \(5^4\), \(25^2\), and \(125^2\).","4^3, 8^2, 2^8","Easy","QL-153","ES-007","CP07"
"Choose the correct decreasing order of \(2^{15}\), \(4^7\), and \(8^5\).","equal","Medium","QL-154","ES-007","CP07"
"Which expression has the highest value: \(16^3\), \(8^4\), or \(2^{13}\)?","9^4","Medium","QL-155","ES-007","CP07"
"Which expression has the lowest value: \(9^4\), \(27^3\), or \(3^{10}\)?","9^4","Hard","QL-156","ES-007","CP07"
"Select the greatest among the following: \(4^6\), \(8^4\), \(2^{13}\).","equal","Easy","QL-157","ES-007","CP07"
"Select the least among the following: \(25^3\), \(5^8\), \(125^2\).","4^3, 8^2, 2^8","Easy","QL-158","ES-007","CP07"
"Arrange \(3^9\), \(9^4\), and \(27^3\) from greatest to least.","2^13","Medium","QL-159","ES-007","CP07"
"Arrange \(2^{14}\), \(4^6\), and \(16^3\) from least to greatest.","9^4","Hard","QL-160","ES-007","CP07"
"Which has the greatest value: \(2^{16}\), \(4^7\), or \(8^5\)?","equal","Easy","QL-161","ES-007","CP07"
"Which has the least value: \(3^{10}\), \(9^4\), or \(27^3\)?","4^3, 8^2, 2^8","Medium","QL-162","ES-007","CP07"
"Choose the greatest among the following: \(5^6\), \(25^3\), \(125^2\).","2^13","Medium","QL-163","ES-007","CP07"
"Choose the least among the following: \(4^8\), \(8^5\), \(2^{17}\).","9^4","Medium","QL-164","ES-007","CP07"
"Arrange the following expressions correctly: \(7^4\), \(49^2\), \(343\).","equal","Easy","QL-165","ES-007","CP07"
"Which is greater, \(2^{10}\) or \(4^5\)?","2^13","Medium","QL-131","ES-007","CP07"
"Compare \(3^6\) and \(9^3\).","4^3, 8^2, 2^8","Medium","QL-132","ES-007","CP07"
"Arrange \(2^8\), \(4^3\), and \(8^2\) in increasing order.","equal","Medium","QL-133","ES-007","CP07"
"Which is smaller, \(5^4\) or \(25^2\)?","9^4","Easy","QL-134","ES-007","CP07"
"Compare \(8^5\) and \(32^3\).","2^13","Easy","QL-135","ES-007","CP07"
"Arrange \(3^4\), \(9^2\), and \(27\) in decreasing order.","4^3, 8^2, 2^8","Medium","QL-136","ES-007","CP07"
"Which is greater, \(16^3\) or \(8^4\)?","equal","Easy","QL-137","ES-007","CP07"
"Compare \(4^7\) and \(2^{13}\).","9^4","Medium","QL-138","ES-007","CP07"
"Arrange \(5^3\), \(25^2\), and \(125\) in increasing order.","2^13","Easy","QL-139","ES-007","CP07"
"Which is smaller, \(9^4\) or \(27^3\)?","4^3, 8^2, 2^8","Easy","QL-140","ES-007","CP07"
"Compare \(32^2\) and \(2^9\).","4^3, 8^2, 2^8","Hard","QL-141","ES-007","CP07"
"Arrange \(2^{12}\), \(4^5\), and \(16^3\) in decreasing order.","2^13","Easy","QL-142","ES-007","CP07"
"Which is greater, \(25^3\) or \(5^8\)?","9^4","Medium","QL-143","ES-007","CP07"
"Compare \(81^2\) and \(3^9\).","equal","Hard","QL-144","ES-007","CP07"
"Arrange \(8^3\), \(4^5\), and \(2^{11}\) in increasing order.","4^3, 8^2, 2^8","Medium","QL-145","ES-007","CP07"
"Which is smaller, \(64^2\) or \(8^5\)?","2^13","Easy","QL-146","ES-007","CP07"
"Compare \(27^2\) and \(3^7\).","9^4","Medium","QL-147","ES-007","CP07"
"Arrange \(16^2\), \(4^4\), and \(2^9\) in decreasing order.","equal","Medium","QL-148","ES-007","CP07"
"Which is greater, \(125^2\) or \(5^7\)?","4^3, 8^2, 2^8","Easy","QL-149","ES-007","CP07"
"Compare \(49^3\) and \(7^7\).","2^13","Easy","QL-150","ES-007","CP07"
"Identify the largest expression among \(2^{12}\), \(4^5\), and \(8^3\).","equal","Easy","QL-151","ES-007","CP07"
"Identify the smallest expression among \(3^8\), \(9^3\), and \(27^2\).","9^4","Easy","QL-152","ES-007","CP07"
"Choose the correct increasing order of \(5^4\), \(25^2\), and \(125^2\).","2^13","Easy","QL-153","ES-007","CP07"
"Choose the correct decreasing order of \(2^{15}\), \(4^7\), and \(8^5\).","4^3, 8^2, 2^8","Hard","QL-154","ES-007","CP07"
"Which expression has the highest value: \(16^3\), \(8^4\), or \(2^{13}\)?","equal","Easy","QL-155","ES-007","CP07"
"Which expression has the lowest value: \(9^4\), \(27^3\), or \(3^{10}\)?","9^4","Medium","QL-156","ES-007","CP07"
"Select the greatest among the following: \(4^6\), \(8^4\), \(2^{13}\).","2^13","Hard","QL-157","ES-007","CP07"
"Select the least among the following: \(25^3\), \(5^8\), \(125^2\).","4^3, 8^2, 2^8","Medium","QL-158","ES-007","CP07"
"Arrange \(3^9\), \(9^4\), and \(27^3\) from greatest to least.","equal","Hard","QL-159","ES-007","CP07"
"Arrange \(2^{14}\), \(4^6\), and \(16^3\) from least to greatest.","9^4","Medium","QL-160","ES-007","CP07"
"Which has the greatest value: \(2^{16}\), \(4^7\), or \(8^5\)?","9^4","Easy","QL-161","ES-007","CP07"
"Which has the least value: \(3^{10}\), \(9^4\), or \(27^3\)?","equal","Hard","QL-162","ES-007","CP07"
"Choose the greatest among the following: \(5^6\), \(25^3\), \(125^2\).","4^3, 8^2, 2^8","Medium","QL-163","ES-007","CP07"
"Choose the least among the following: \(4^8\), \(8^5\), \(2^{17}\).","2^13","Easy","QL-164","ES-007","CP07"
"Arrange the following expressions correctly: \(7^4\), \(49^2\), \(343\).","9^4","Hard","QL-165","ES-007","CP07"
"Which is greater, \(2^{10}\) or \(4^5\)?","equal","Easy","QL-131","ES-007","CP07"
"Compare \(3^6\) and \(9^3\).","4^3, 8^2, 2^8","Medium","QL-132","ES-007","CP07"
"Arrange \(2^8\), \(4^3\), and \(8^2\) in increasing order.","2^13","Easy","QL-133","ES-007","CP07"
"Which is smaller, \(5^4\) or \(25^2\)?","9^4","Medium","QL-134","ES-007","CP07"
"Compare \(8^5\) and \(32^3\).","equal","Hard","QL-135","ES-007","CP07"
"Arrange \(3^4\), \(9^2\), and \(27\) in decreasing order.","2^13","Easy","QL-136","ES-007","CP07"
"Which is greater, \(16^3\) or \(8^4\)?","4^3, 8^2, 2^8","Medium","QL-137","ES-007","CP07"
"Compare \(4^7\) and \(2^{13}\).","equal","Easy","QL-138","ES-007","CP07"
"Arrange \(5^3\), \(25^2\), and \(125\) in increasing order.","9^4","Medium","QL-139","ES-007","CP07"
"Which is smaller, \(9^4\) or \(27^3\)?","2^13","Easy","QL-140","ES-007","CP07"
"Compare \(32^2\) and \(2^9\).","4^3, 8^2, 2^8","Easy","QL-141","ES-007","CP07"
"Arrange \(2^{12}\), \(4^5\), and \(16^3\) in decreasing order.","equal","Medium","QL-142","ES-007","CP07"
"Which is greater, \(25^3\) or \(5^8\)?","9^4","Easy","QL-143","ES-007","CP07"
"Compare \(81^2\) and \(3^9\).","2^13","Medium","QL-144","ES-007","CP07"
"Arrange \(8^3\), \(4^5\), and \(2^{11}\) in increasing order.","4^3, 8^2, 2^8","Hard","QL-145","ES-007","CP07"
"Which is smaller, \(64^2\) or \(8^5\)?","2^13","Medium","QL-146","ES-007","CP07"
"Compare \(27^2\) and \(3^7\).","4^3, 8^2, 2^8","Medium","QL-147","ES-007","CP07"
"Arrange \(16^2\), \(4^4\), and \(2^9\) in decreasing order.","equal","Medium","QL-148","ES-007","CP07"
"Which is greater, \(125^2\) or \(5^7\)?","9^4","Easy","QL-149","ES-007","CP07"
"Compare \(49^3\) and \(7^7\).","2^13","Hard","QL-150","ES-007","CP07"
"Identify the largest expression among \(2^{12}\), \(4^5\), and \(8^3\).","4^3, 8^2, 2^8","Easy","QL-151","ES-007","CP07"
"Identify the smallest expression among \(3^8\), \(9^3\), and \(27^2\).","equal","Easy","QL-152","ES-007","CP07"
"Choose the correct increasing order of \(5^4\), \(25^2\), and \(125^2\).","9^4","Medium","QL-153","ES-007","CP07"
"Choose the correct decreasing order of \(2^{15}\), \(4^7\), and \(8^5\).","2^13","Hard","QL-154","ES-007","CP07"
"Which expression has the highest value: \(16^3\), \(8^4\), or \(2^{13}\)?","4^3, 8^2, 2^8","Hard","QL-155","ES-007","CP07"
"Which expression has the lowest value: \(9^4\), \(27^3\), or \(3^{10}\)?","9^4","Medium","QL-156","ES-007","CP07"
"Select the greatest among the following: \(4^6\), \(8^4\), \(2^{13}\).","equal","Hard","QL-157","ES-007","CP07"
"Select the least among the following: \(25^3\), \(5^8\), \(125^2\).","4^3, 8^2, 2^8","Medium","QL-158","ES-007","CP07"
"Arrange \(3^9\), \(9^4\), and \(27^3\) from greatest to least.","2^13","Easy","QL-159","ES-007","CP07"
"Arrange \(2^{14}\), \(4^6\), and \(16^3\) from least to greatest.","9^4","Easy","QL-160","ES-007","CP07"
"Which has the greatest value: \(2^{16}\), \(4^7\), or \(8^5\)?","equal","Easy","QL-161","ES-007","CP07"
"Which has the least value: \(3^{10}\), \(9^4\), or \(27^3\)?","4^3, 8^2, 2^8","Medium","QL-162","ES-007","CP07"
"Choose the greatest among the following: \(5^6\), \(25^3\), \(125^2\).","2^13","Easy","QL-163","ES-007","CP07"
"Choose the least among the following: \(4^8\), \(8^5\), \(2^{17}\).","9^4","Easy","QL-164","ES-007","CP07"
"Arrange the following expressions correctly: \(7^4\), \(49^2\), \(343\).","equal","Easy","QL-165","ES-007","CP07"
"Which is greater, \(2^{10}\) or \(4^5\)?","equal","Easy","QL-131","ES-007","CP07"
"Compare \(3^6\) and \(9^3\).","9^4","Hard","QL-132","ES-007","CP07"
"Arrange \(2^8\), \(4^3\), and \(8^2\) in increasing order.","2^13","Easy","QL-133","ES-007","CP07"
"Which is smaller, \(5^4\) or \(25^2\)?","4^3, 8^2, 2^8","Hard","QL-134","ES-007","CP07"
"Compare \(8^5\) and \(32^3\).","equal","Medium","QL-135","ES-007","CP07"
"Arrange \(3^4\), \(9^2\), and \(27\) in decreasing order.","9^4","Easy","QL-136","ES-007","CP07"
"Which is greater, \(16^3\) or \(8^4\)?","2^13","Medium","QL-137","ES-007","CP07"
"Compare \(4^7\) and \(2^{13}\).","4^3, 8^2, 2^8","Hard","QL-138","ES-007","CP07"
"Arrange \(5^3\), \(25^2\), and \(125\) in increasing order.","equal","Medium","QL-139","ES-007","CP07"
"Which is smaller, \(9^4\) or \(27^3\)?","9^4","Medium","QL-140","ES-007","CP07"
"Compare \(32^2\) and \(2^9\).","4^3, 8^2, 2^8","Easy","QL-141","ES-007","CP07"
"Arrange \(2^{12}\), \(4^5\), and \(16^3\) in decreasing order.","2^13","Hard","QL-142","ES-007","CP07"
"Which is greater, \(25^3\) or \(5^8\)?","9^4","Medium","QL-143","ES-007","CP07"
"Compare \(81^2\) and \(3^9\).","equal","Hard","QL-144","ES-007","CP07"
"Arrange \(8^3\), \(4^5\), and \(2^{11}\) in increasing order.","4^3, 8^2, 2^8","Medium","QL-145","ES-007","CP07"
"Which is smaller, \(64^2\) or \(8^5\)?","2^13","Easy","QL-146","ES-007","CP07"
"Compare \(27^2\) and \(3^7\).","9^4","Medium","QL-147","ES-007","CP07"
"Arrange \(16^2\), \(4^4\), and \(2^9\) in decreasing order.","equal","Easy","QL-148","ES-007","CP07"
"Which is greater, \(125^2\) or \(5^7\)?","4^3, 8^2, 2^8","Hard","QL-149","ES-007","CP07"
"Compare \(49^3\) and \(7^7\).","2^13","Easy","QL-150","ES-007","CP07"
"Identify the largest expression among \(2^{12}\), \(4^5\), and \(8^3\).","2^13","Hard","QL-151","ES-007","CP07"
"Identify the smallest expression among \(3^8\), \(9^3\), and \(27^2\).","4^3, 8^2, 2^8","Easy","QL-152","ES-007","CP07"
"Choose the correct increasing order of \(5^4\), \(25^2\), and \(125^2\).","equal","Easy","QL-153","ES-007","CP07"
"Choose the correct decreasing order of \(2^{15}\), \(4^7\), and \(8^5\).","9^4","Easy","QL-154","ES-007","CP07"
"Which expression has the highest value: \(16^3\), \(8^4\), or \(2^{13}\)?","2^13","Easy","QL-155","ES-007","CP07"
"Which expression has the lowest value: \(9^4\), \(27^3\), or \(3^{10}\)?","4^3, 8^2, 2^8","Easy","QL-156","ES-007","CP07"
"Select the greatest among the following: \(4^6\), \(8^4\), \(2^{13}\).","equal","Medium","QL-157","ES-007","CP07"
"Select the least among the following: \(25^3\), \(5^8\), \(125^2\).","9^4","Easy","QL-158","ES-007","CP07"
"Arrange \(3^9\), \(9^4\), and \(27^3\) from greatest to least.","2^13","Hard","QL-159","ES-007","CP07"
"Arrange \(2^{14}\), \(4^6\), and \(16^3\) from least to greatest.","4^3, 8^2, 2^8","Easy","QL-160","ES-007","CP07"
"Which has the greatest value: \(2^{16}\), \(4^7\), or \(8^5\)?","9^4","Medium","QL-161","ES-007","CP07"
"Which has the least value: \(3^{10}\), \(9^4\), or \(27^3\)?","equal","Hard","QL-162","ES-007","CP07"
"Choose the greatest among the following: \(5^6\), \(25^3\), \(125^2\).","4^3, 8^2, 2^8","Medium","QL-163","ES-007","CP07"
"Choose the least among the following: \(4^8\), \(8^5\), \(2^{17}\).","2^13","Easy","QL-164","ES-007","CP07"
"Arrange the following expressions correctly: \(7^4\), \(49^2\), \(343\).","9^4","Easy","QL-165","ES-007","CP07"
"Which is greater, \(2^{10}\) or \(4^5\)?","equal","Medium","QL-131","ES-007","CP07"
"Compare \(3^6\) and \(9^3\).","4^3, 8^2, 2^8","Easy","QL-132","ES-007","CP07"
"Arrange \(2^8\), \(4^3\), and \(8^2\) in increasing order.","2^13","Medium","QL-133","ES-007","CP07"
"Which is smaller, \(5^4\) or \(25^2\)?","9^4","Easy","QL-134","ES-007","CP07"
"Compare \(8^5\) and \(32^3\).","equal","Medium","QL-135","ES-007","CP07"
"Arrange \(3^4\), \(9^2\), and \(27\) in decreasing order.","equal","Easy","QL-136","ES-007","CP07"
"Which is greater, \(16^3\) or \(8^4\)?","9^4","Easy","QL-137","ES-007","CP07"
"Compare \(4^7\) and \(2^{13}\).","2^13","Easy","QL-138","ES-007","CP07"
"Arrange \(5^3\), \(25^2\), and \(125\) in increasing order.","4^3, 8^2, 2^8","Medium","QL-139","ES-007","CP07"
"Which is smaller, \(9^4\) or \(27^3\)?","equal","Medium","QL-140","ES-007","CP07"
"Compare \(32^2\) and \(2^9\).","9^4","Medium","QL-141","ES-007","CP07"
"Arrange \(2^{12}\), \(4^5\), and \(16^3\) in decreasing order.","2^13","Easy","QL-142","ES-007","CP07"
"Which is greater, \(25^3\) or \(5^8\)?","4^3, 8^2, 2^8","Medium","QL-143","ES-007","CP07"
"Compare \(81^2\) and \(3^9\).","equal","Easy","QL-144","ES-007","CP07"
"Arrange \(8^3\), \(4^5\), and \(2^{11}\) in increasing order.","9^4","Medium","QL-145","ES-007","CP07"
"Which is smaller, \(64^2\) or \(8^5\)?","4^3, 8^2, 2^8","Medium","QL-146","ES-007","CP07"
"Compare \(27^2\) and \(3^7\).","2^13","Easy","QL-147","ES-007","CP07"
"Arrange \(16^2\), \(4^4\), and \(2^9\) in decreasing order.","9^4","Medium","QL-148","ES-007","CP07"
"Which is greater, \(125^2\) or \(5^7\)?","equal","Medium","QL-149","ES-007","CP07"
"Compare \(49^3\) and \(7^7\).","4^3, 8^2, 2^8","Medium","QL-150","ES-007","CP07"
"Identify the largest expression among \(2^{12}\), \(4^5\), and \(8^3\).","2^13","Easy","QL-151","ES-007","CP07"
"Identify the smallest expression among \(3^8\), \(9^3\), and \(27^2\).","9^4","Medium","QL-152","ES-007","CP07"
"Choose the correct increasing order of \(5^4\), \(25^2\), and \(125^2\).","equal","Medium","QL-153","ES-007","CP07"
"Choose the correct decreasing order of \(2^{15}\), \(4^7\), and \(8^5\).","4^3, 8^2, 2^8","Easy","QL-154","ES-007","CP07"
"Which expression has the highest value: \(16^3\), \(8^4\), or \(2^{13}\)?","2^13","Hard","QL-155","ES-007","CP07"
"Which expression has the lowest value: \(9^4\), \(27^3\), or \(3^{10}\)?","2^13","Medium","QL-156","ES-007","CP07"
"Select the greatest among the following: \(4^6\), \(8^4\), \(2^{13}\).","4^3, 8^2, 2^8","Medium","QL-157","ES-007","CP07"
"Select the least among the following: \(25^3\), \(5^8\), \(125^2\).","equal","Medium","QL-158","ES-007","CP07"
"Arrange \(3^9\), \(9^4\), and \(27^3\) from greatest to least.","9^4","Easy","QL-159","ES-007","CP07"
"Arrange \(2^{14}\), \(4^6\), and \(16^3\) from least to greatest.","2^13","Easy","QL-160","ES-007","CP07"
"Which has the greatest value: \(2^{16}\), \(4^7\), or \(8^5\)?","4^3, 8^2, 2^8","Hard","QL-161","ES-007","CP07"
"Which has the least value: \(3^{10}\), \(9^4\), or \(27^3\)?","equal","Easy","QL-162","ES-007","CP07"
"Choose the greatest among the following: \(5^6\), \(25^3\), \(125^2\).","9^4","Medium","QL-163","ES-007","CP07"
"Choose the least among the following: \(4^8\), \(8^5\), \(2^{17}\).","2^13","Easy","QL-164","ES-007","CP07"
"Arrange the following expressions correctly: \(7^4\), \(49^2\), \(343\).","4^3, 8^2, 2^8","Medium","QL-165","ES-007","CP07"
"Which is greater, \(2^{10}\) or \(4^5\)?","9^4","Medium","QL-131","ES-007","CP07"
"Compare \(3^6\) and \(9^3\).","equal","Medium","QL-132","ES-007","CP07"
"Arrange \(2^8\), \(4^3\), and \(8^2\) in increasing order.","4^3, 8^2, 2^8","Hard","QL-133","ES-007","CP07"
"Which is smaller, \(5^4\) or \(25^2\)?","2^13","Hard","QL-134","ES-007","CP07"
"Compare \(8^5\) and \(32^3\).","9^4","Easy","QL-135","ES-007","CP07"
"Arrange \(3^4\), \(9^2\), and \(27\) in decreasing order.","equal","Hard","QL-136","ES-007","CP07"
"Which is greater, \(16^3\) or \(8^4\)?","4^3, 8^2, 2^8","Easy","QL-137","ES-007","CP07"
"Compare \(4^7\) and \(2^{13}\).","2^13","Easy","QL-138","ES-007","CP07"
"Arrange \(5^3\), \(25^2\), and \(125\) in increasing order.","9^4","Easy","QL-139","ES-007","CP07"
"Which is smaller, \(9^4\) or \(27^3\)?","equal","Medium","QL-140","ES-007","CP07"
"If \(2^x=8\), find \(2^{x+2}\).","625","Easy","QL-166","ES-008","CP09"
"If \(3^a=9\), find \(3^{a-1}\).","32","Hard","QL-167","ES-008","CP09"
"If \(5^x=25\), find \(5^{2x}\).","32","Easy","QL-168","ES-008","CP09"
"If \(2^m=16\), find \(2^{m-1}\).","32","Easy","QL-169","ES-008","CP09"
"If \(7^p=49\), find \(7^{p+1}\).","3","Hard","QL-170","ES-008","CP09"
"If \(3^n=27\), find \(3^{n+2}\).","32","Easy","QL-171","ES-008","CP09"
"If \(5^a=125\), find \(5^{a-2}\).","3","Medium","QL-172","ES-008","CP09"
"If \(2^r=32\), find \(2^{2r}\).","3","Hard","QL-173","ES-008","CP09"
"If \(11^x=121\), find \(11^{x-1}\).","32","Easy","QL-174","ES-008","CP09"
"If \(4^m=64\), find \(4^{m+1}\).","3","Easy","QL-175","ES-008","CP09"
"If \(3^p=81\), find \(3^{p/2}\).","32","Easy","QL-176","ES-008","CP09"
"If \(2^a=4\), find \(2^{a+5}\).","3","Hard","QL-177","ES-008","CP09"
"If \(5^n=625\), find \(5^{n-3}\).","3","Medium","QL-178","ES-008","CP09"
"If \(9^x=81\), find \(9^{x+1}\).","3","Medium","QL-179","ES-008","CP09"
"If \(2^k=64\), find \(2^{k-4}\).","625","Hard","QL-180","ES-008","CP09"
"Given that \(2^x=16\), evaluate \(2^{x+3}\).","3","Easy","QL-181","ES-008","CP09"
"Using the given relation \(3^a=27\), determine \(3^{a-2}\).","3","Medium","QL-182","ES-008","CP09"
"If \(5^m=125\), the value of \(5^{m+1}\) is:","625","Medium","QL-183","ES-008","CP09"
"If \(7^p=49\), find the required value of \(7^{p+2}\) without solving for \(p\).","32","Medium","QL-184","ES-008","CP09"
"Using the given information \(2^r=32\), find \(2^{r-3}\).","32","Medium","QL-185","ES-008","CP09"
"If \(3^n=81\), evaluate the expression \(3^{2n}\) using the given power relation.","625","Hard","QL-186","ES-008","CP09"
"If \(11^x=121\), determine the value of \(11^{x+2}\) directly from the given relation.","32","Medium","QL-187","ES-008","CP09"
"If \(5^a=25\), find the answer using substitution for \(5^{a+3}\).","3","Easy","QL-188","ES-008","CP09"
"If \(4^m=16\), the required value of \(4^{m+2}\) is:","3","Easy","QL-189","ES-008","CP09"
"If \(2^k=8\), simplify \(2^{k+4}\) using the given exponential relation.","32","Easy","QL-190","ES-008","CP09"
"If \(2^x=8\), find \(2^{x+2}\).","32","Medium","QL-166","ES-008","CP09"
"If \(3^a=9\), find \(3^{a-1}\).","625","Easy","QL-167","ES-008","CP09"
"If \(5^x=25\), find \(5^{2x}\).","3","Easy","QL-168","ES-008","CP09"
"If \(2^m=16\), find \(2^{m-1}\).","3","Hard","QL-169","ES-008","CP09"
"If \(7^p=49\), find \(7^{p+1}\).","625","Medium","QL-170","ES-008","CP09"
"If \(3^n=27\), find \(3^{n+2}\).","625","Medium","QL-171","ES-008","CP09"
