question,answer,difficulty,questionLanguageId,explanationId,canonicalProblemId
"The LCM of the fractions 37/20, 15/2, 48/11 is:","1/220","Hard","QL-157","ES-009","CP-009"
"Determine the HCF of 15/23, 11/8, 4/9.","660","Medium","QL-150","ES-009","CP-009"
"Calculate the HCF of the fractions 11/8, 29/10, 47/17.","1/680","Easy","QL-148","ES-009","CP-009"
"Find the highest common factor of 5/2, 7/8, 3/2.","105/2","Easy","QL-152","ES-009","CP-009"
"The HCF of the fractions 7/4, 7, 46/11 is:","1/44","Medium","QL-156","ES-009","CP-009"
"Calculate the LCM of the fractions 15/11, 37/15, 19/8.","10545","Easy","QL-149","ES-009","CP-009"
"Find the LCM of 10/7, 19/8, 9/23.","1/1288","Medium","QL-147","ES-009","CP-009"
"Determine the LCM of 23/21, 5/19, 17/6.","1955","Medium","QL-151","ES-009","CP-009"
"Calculate the HCF of the fractions 14/23, 1, 25/14.","1/322","Medium","QL-148","ES-009","CP-009"
"Find the highest common factor among 47/11, 29/9, 11/2.","14993","Easy","QL-158","ES-009","CP-009"
"Find the least common multiple among 24/13, 17/20, 35/4.","1/260","Easy","QL-159","ES-009","CP-009"
"Find the highest common factor of 1/2, 9/20, 38/13.","342","Hard","QL-152","ES-009","CP-009"
"Find the highest common factor of 29/15, 47/17, 3/4.","1/1020","Medium","QL-152","ES-009","CP-009"
"Find the LCM of 35/13, 17/11, 23/2.","13685","Easy","QL-147","ES-009","CP-009"
"Determine the HCF/LCM of 19/6, 12/13, 3/2.","1/78","Medium","QL-160","ES-009","CP-009"
"The LCM of the fractions 6/5, 13/21, 3 is:","78","Medium","QL-157","ES-009","CP-009"
"Find the least common multiple of 35/4, 1, 24/13.","1/52","Easy","QL-153","ES-009","CP-009"
"Calculate the HCF of the fractions 25/7, 7/5, 12/7.","2100","Medium","QL-148","ES-009","CP-009"
"Find the highest common factor of 1/2, 42/11, 13/18.","1/198","Easy","QL-152","ES-009","CP-009"
"Find the least common multiple of 25/3, 43/5, 7/6.","1/30","Hard","QL-153","ES-009","CP-009"
"Find the highest common factor of 7/3, 21/22, 1/5.","21","Easy","QL-152","ES-009","CP-009"
"The LCM of the fractions 9/17, 1/12, 5/2 is:","1/204","Medium","QL-157","ES-009","CP-009"
"Find the least common multiple among 9/8, 9/22, 38/15.","342","Medium","QL-159","ES-009","CP-009"
"Find the highest common factor of 6, 36/5, 7/12.","1/60","Easy","QL-152","ES-009","CP-009"
"Determine the LCM of 1/2, 5/3, 22.","110","Medium","QL-151","ES-009","CP-009"
"The HCF of the fractions 3/2, 11/19, 29/3 is:","1/114","Hard","QL-156","ES-009","CP-009"
"Find the HCF of the given fractions: 43/9, 25/7, 7/23.","7525","Easy","QL-154","ES-009","CP-009"
"Find the least common multiple among 22/3, 15/8, 11/5.","1/120","Medium","QL-159","ES-009","CP-009"
"Find the HCF of 11/8, 29/9, 11/2.","319","Medium","QL-146","ES-009","CP-009"
"The HCF of the fractions 11, 1/5, 33/13 is:","33","Easy","QL-156","ES-009","CP-009"
"Find the highest common factor among 22/13, 8/3, 1/2.","1/78","Hard","QL-158","ES-009","CP-009"
"Find the HCF of the given fractions: 26/11, 8/9, 37/2.","3848","Medium","QL-154","ES-009","CP-009"
"Determine the HCF of 13/4, 32/19, 1.","1/76","Medium","QL-150","ES-009","CP-009"
"The LCM of the fractions 10/13, 17/6, 23/11 is:","3910","Easy","QL-157","ES-009","CP-009"
"The LCM of the fractions 20/13, 38/15, 9/22 is:","1/4290","Medium","QL-157","ES-009","CP-009"
"Find the highest common factor among 26/9, 8/19, 37/23.","3848","Medium","QL-158","ES-009","CP-009"
"Find the LCM of 8/3, 41/2, 4/3.","1/6","Easy","QL-147","ES-009","CP-009"
"Find the highest common factor of 3, 23/3, 14/11.","966","Medium","QL-152","ES-009","CP-009"
"Determine the HCF of 47/14, 9/8, 36/23.","1/1288","Hard","QL-150","ES-009","CP-009"
"Find the HCF of the given fractions: 13/5, 16/11, 1/2.","1/110","Hard","QL-154","ES-009","CP-009"
"The HCF of the fractions 48/13, 30/11, 3 is:","240","Hard","QL-156","ES-009","CP-009"
"Determine the LCM of 22/3, 15/8, 11/5.","1/120","Easy","QL-151","ES-009","CP-009"
"Calculate the LCM of the fractions 17/12, 41/17, 23/10.","16031","Easy","QL-149","ES-009","CP-009"
"Find the LCM of the given fractions: 37/15, 15/11, 8.","1/165","Hard","QL-155","ES-009","CP-009"
"Find the LCM of the given fractions: 11/14, 10/3, 22/5.","110","Easy","QL-155","ES-009","CP-009"
"Determine the HCF of 1/4, 8, 21/5.","1/20","Easy","QL-150","ES-009","CP-009"
"Calculate the HCF of the fractions 48/11, 2, 37/20.","1776","Medium","QL-148","ES-009","CP-009"
"Calculate the HCF of the fractions 5/3, 13/19, 31/3.","1/57","Easy","QL-148","ES-009","CP-009"
"Find the highest common factor of 38/17, 4/3, 1/4.","76","Easy","QL-152","ES-009","CP-009"
"The LCM of the fractions 42/13, 24/11, 3/2 is:","168","Medium","QL-157","ES-009","CP-009"
"Find the least common multiple of 23/9, 1, 34/23.","1/207","Medium","QL-153","ES-009","CP-009"
"Determine the HCF of 3, 25/22, 7/15.","525","Medium","QL-150","ES-009","CP-009"
"Determine the LCM of 40/9, 1, 29/18.","1/18","Medium","QL-151","ES-009","CP-009"
"Find the highest common factor of 23/5, 5/3, 34/19.","3910","Medium","QL-152","ES-009","CP-009"
"Find the HCF of the given fractions: 17/3, 27/13, 9/4.","1/156","Easy","QL-154","ES-009","CP-009"
"Calculate the LCM of the fractions 7/4, 35/9, 17/2.","595","Hard","QL-149","ES-009","CP-009"
"Determine the LCM of 17/22, 35/24, 3/4.","1/264","Easy","QL-151","ES-009","CP-009"
"Find the LCM of 12, 6/23, 35/16.","420","Easy","QL-147","ES-009","CP-009"
"Determine the LCM of 13/21, 6/5, 2.","1/105","Easy","QL-151","ES-009","CP-009"
"Find the least common multiple of 11/12, 40/3, 11/10.","1/60","Easy","QL-153","ES-009","CP-009"
"Find the highest common factor of 17/24, 24/17, 3/5.","408","Easy","QL-152","ES-009","CP-009"
"Find the highest common factor among 1/6, 43/2, 14/9.","1/18","Hard","QL-158","ES-009","CP-009"
"Find the HCF of the given fractions: 28/9, 10/7, 39/23.","5460","Medium","QL-154","ES-009","CP-009"
"Find the HCF of the given fractions: 1, 14, 13/10.","1/10","Medium","QL-154","ES-009","CP-009"
"Find the highest common factor of 1, 11/20, 40/13.","440","Easy","QL-152","ES-009","CP-009"
"Find the HCF of 41/23, 34/7, 5/14.","1/322","Medium","QL-146","ES-009","CP-009"
"Determine the HCF of 3, 5/3, 22.","330","Medium","QL-150","ES-009","CP-009"
"Determine the HCF/LCM of 5/14, 23/16, 41/23.","1/2576","Medium","QL-160","ES-009","CP-009"
"Find the HCF of 40/11, 47/4, 29/20.","54520","Medium","QL-146","ES-009","CP-009"
"Find the least common multiple of 5, 42/23, 3/2.","210","Medium","QL-153","ES-009","CP-009"
"The LCM of the fractions 23/6, 41/8, 4/5 is:","1/120","Easy","QL-157","ES-009","CP-009"
"Find the LCM of 14, 10/23, 39/16.","2730","Medium","QL-147","ES-009","CP-009"
"Find the LCM of 40/17, 11/8, 1/2.","1/136","Easy","QL-147","ES-009","CP-009"
"Find the HCF of the given fractions: 5/2, 9/8, 9/17.","45","Medium","QL-154","ES-009","CP-009"
"Find the highest common factor among 14/23, 16, 1/3.","1/69","Easy","QL-158","ES-009","CP-009"
"Find the highest common factor of 9/11, 47/20, 29/13.","12267","Hard","QL-152","ES-009","CP-009"
"Calculate the HCF of the fractions 42/5, 35/12, 6/19.","1/1140","Easy","QL-148","ES-009","CP-009"
"Find the highest common factor of 21/11, 7, 1/2.","21","Medium","QL-152","ES-009","CP-009"
"Calculate the LCM of the fractions 14/3, 23/4, 17/15.","1/60","Medium","QL-149","ES-009","CP-009"
"Determine the LCM of 8/3, 17/16, 35/23.","1/1104","Easy","QL-151","ES-009","CP-009"
"Find the least common multiple of 3/7, 32/5, 2/3.","96","Medium","QL-153","ES-009","CP-009"
"Calculate the HCF of the fractions 23/10, 17/22, 35/6.","1/330","Medium","QL-148","ES-009","CP-009"
"Determine the HCF of 33/17, 4, 22/3.","132","Easy","QL-150","ES-009","CP-009"
"Determine the HCF of 47/19, 40/3, 11/10.","1/570","Hard","QL-150","ES-009","CP-009"
"Find the HCF of the given fractions: 5/3, 1, 4/15.","20","Easy","QL-154","ES-009","CP-009"
"Calculate the LCM of the fractions 30/23, 24, 19/9.","1/207","Hard","QL-149","ES-009","CP-009"
"Find the least common multiple of 18/7, 25/23, 7/16.","3150","Medium","QL-153","ES-009","CP-009"
"Find the HCF of 44/13, 37/20, 2.","1/260","Hard","QL-146","ES-009","CP-009"
"Find the least common multiple among 11/2, 2, 11/6.","22","Easy","QL-159","ES-009","CP-009"
"Find the LCM of 24, 30/23, 3/4.","120","Easy","QL-147","ES-009","CP-009"
"Determine the LCM of 11/24, 1/2, 22/15.","1/120","Easy","QL-151","ES-009","CP-009"
"Find the least common multiple among 3/7, 13/7, 42/23.","546","Medium","QL-159","ES-009","CP-009"
"The LCM of the fractions 43/6, 7/4, 32/15 is:","1/60","Hard","QL-157","ES-009","CP-009"
"The HCF of the fractions 6, 9/2, 47/20 is:","846","Easy","QL-156","ES-009","CP-009"
"Find the highest common factor of 13/12, 6/19, 8.","1/228","Easy","QL-152","ES-009","CP-009"
"Determine the HCF/LCM of 38/15, 45/8, 9/8.","1710","Hard","QL-160","ES-009","CP-009"
"Find the highest common factor among 34/23, 5/2, 23/9.","1/414","Medium","QL-158","ES-009","CP-009"
"Find the least common multiple among 4/3, 11/8, 15/17.","660","Easy","QL-159","ES-009","CP-009"
"Find the least common multiple among 35/4, 28/11, 23/9.","1/396","Easy","QL-159","ES-009","CP-009"
"Find the highest common factor among 7/4, 23/9, 17/2.","1/36","Easy","QL-158","ES-009","CP-009"
"Find the HCF of 46/5, 2/7, 5/2.","230","Medium","QL-146","ES-009","CP-009"
"Calculate the LCM of the fractions 2, 5/13, 23/20.","1/260","Medium","QL-149","ES-009","CP-009"
"Find the highest common factor of 33/2, 15/23, 11/4.","165","Easy","QL-152","ES-009","CP-009"
"The LCM of the fractions 22/15, 40/17, 11/24 is:","1/2040","Medium","QL-157","ES-009","CP-009"
"The HCF of the fractions 47/16, 7/9, 18 is:","5922","Hard","QL-156","ES-009","CP-009"
"Calculate the HCF of the fractions 22/13, 3/4, 33/4.","1/52","Easy","QL-148","ES-009","CP-009"
"Calculate the HCF of the fractions 40/11, 22/9, 2.","440","Easy","QL-148","ES-009","CP-009"
"Find the least common multiple of 48/7, 19/9, 37/16.","1/1008","Medium","QL-153","ES-009","CP-009"
"Find the least common multiple of 43/7, 3/23, 2.","258","Easy","QL-153","ES-009","CP-009"
"Find the LCM of 2/5, 11/6, 40/19.","1/570","Easy","QL-147","ES-009","CP-009"
"Determine the HCF of 43/18, 3/11, 8.","1032","Easy","QL-150","ES-009","CP-009"
"Find the LCM of the given fractions: 9/2, 20/13, 19/10.","1/130","Medium","QL-155","ES-009","CP-009"
"Find the highest common factor of 2/5, 37/18, 19/11.","1406","Easy","QL-152","ES-009","CP-009"
"Find the highest common factor of 19/10, 9/22, 9/2.","1/110","Easy","QL-152","ES-009","CP-009"
"Find the highest common factor of 7/5, 35/13, 17/6.","595","Hard","QL-152","ES-009","CP-009"
"Find the LCM of the given fractions: 1/2, 48/23, 19/7.","1/322","Medium","QL-155","ES-009","CP-009"
"Find the least common multiple among 43/21, 25/19, 7/12.","7525","Easy","QL-159","ES-009","CP-009"
"The HCF of the fractions 12/5, 30/7, 24/7 is:","6/35","Easy","QL-156","ES-009","CP-009"
"Find the LCM of the given fractions: 16/3, 39/22, 7/5.","4368","Medium","QL-155","ES-009","CP-009"
"Find the LCM of the given fractions: 3, 3/5, 32/21.","96","Hard","QL-155","ES-009","CP-009"
"Determine the LCM of 3/2, 43/9, 7/8.","1/72","Hard","QL-151","ES-009","CP-009"
"Find the least common multiple among 23/16, 10/3, 6.","690","Medium","QL-159","ES-009","CP-009"
"The LCM of the fractions 19/24, 37/3, 4/5 is:","1/120","Easy","QL-157","ES-009","CP-009"
"Find the HCF of 11/5, 15/13, 22/3.","330","Hard","QL-146","ES-009","CP-009"
"Determine the HCF of 43/2, 4, 7/16.","1/16","Medium","QL-150","ES-009","CP-009"
"Find the highest common factor among 19/2, 9/4, 27/13.","513","Easy","QL-158","ES-009","CP-009"
"The HCF of the fractions 28/19, 46/21, 17/5 is:","1/1995","Medium","QL-156","ES-009","CP-009"
"Determine the HCF/LCM of 31/3, 13/24, 42/17.","16926","Medium","QL-160","ES-009","CP-009"
"The LCM of the fractions 22/5, 5/4, 33/19 is:","1/380","Medium","QL-157","ES-009","CP-009"
"Find the HCF of the given fractions: 17/14, 10/21, 28/5.","1/210","Medium","QL-154","ES-009","CP-009"
"Find the highest common factor of 6/13, 35/11, 17/4.","3570","Easy","QL-152","ES-009","CP-009"
"Find the highest common factor of 47/7, 2, 9/4.","1/28","Medium","QL-152","ES-009","CP-009"
"Calculate the LCM of the fractions 11/24, 18/17, 47/10.","9306","Easy","QL-149","ES-009","CP-009"
"Find the least common multiple of 6/17, 23/12, 17/8.","1/408","Easy","QL-153","ES-009","CP-009"
"The LCM of the fractions 25/21, 7/19, 3 is:","525","Hard","QL-157","ES-009","CP-009"
"Determine the LCM of 23/17, 41/19, 4.","1/323","Hard","QL-151","ES-009","CP-009"
"Determine the LCM of 24/7, 8/7, 37/23.","888","Medium","QL-151","ES-009","CP-009"
"Find the HCF of 22/5, 37/17, 1/3.","1/255","Easy","QL-146","ES-009","CP-009"
"Find the least common multiple among 31/21, 13/19, 7/2.","2821","Medium","QL-159","ES-009","CP-009"
"Find the HCF of the given fractions: 5/12, 1, 23/5.","115","Medium","QL-154","ES-009","CP-009"
"Find the least common multiple of 17/8, 5/18, 23/2.","1/72","Easy","QL-153","ES-009","CP-009"
"Find the least common multiple among 5/12, 17/5, 16/3.","1360","Medium","QL-159","ES-009","CP-009"
"Find the HCF of 9/7, 4, 19/6.","1/42","Easy","QL-146","ES-009","CP-009"
"The HCF of the fractions 11/6, 9/11, 47/15 is:","4653","Medium","QL-156","ES-009","CP-009"
"Find the highest common factor among 19/12, 3, 27/10.","1/60","Hard","QL-158","ES-009","CP-009"
"Find the highest common factor of 43/10, 25/8, 7/24.","7525/2","Medium","QL-152","ES-009","CP-009"
"Determine the HCF of 11/7, 5/7, 33/5.","1/35","Medium","QL-150","ES-009","CP-009"
"Determine the HCF of 8, 23/18, 5/11.","920","Easy","QL-150","ES-009","CP-009"
"Calculate the LCM of the fractions 29/5, 47/7, 9/7.","1/35","Easy","QL-149","ES-009","CP-009"
"Determine the HCF of 7/19, 25/21, 43/5.","1/1995","Easy","QL-150","ES-009","CP-009"
"Find the HCF of the given fractions: 14/3, 1, 31/18.","434","Medium","QL-154","ES-009","CP-009"
"Find the least common multiple among 47/23, 40/7, 11/14.","1/322","Easy","QL-159","ES-009","CP-009"
"The LCM of the fractions 11/14, 10/3, 22/5 is:","110","Easy","QL-157","ES-009","CP-009"
"Calculate the LCM of the fractions 8, 17/2, 5/11.","1/22","Hard","QL-149","ES-009","CP-009"
"Find the least common multiple of 4/19, 11/12, 8.","88","Easy","QL-153","ES-009","CP-009"
"Determine the HCF/LCM of 15/4, 2, 3.","1/4","Medium","QL-160","ES-009","CP-009"
"Find the HCF of the given fractions: 4, 45/2, 3/2.","180","Easy","QL-154","ES-009","CP-009"
"Find the least common multiple among 11/2, 3/2, 33/17.","1/34","Medium","QL-159","ES-009","CP-009"
"Find the LCM of the given fractions: 3/16, 10/9, 39/2.","390","Hard","QL-155","ES-009","CP-009"
"Find the HCF of the given fractions: 26/17, 8/15, 37/8.","3848","Medium","QL-154","ES-009","CP-009"
"The HCF of the fractions 12/5, 41/4, 12/11 is:","1/220","Easy","QL-156","ES-009","CP-009"
"Find the highest common factor of 43/24, 3/17, 16/5.","2064","Easy","QL-152","ES-009","CP-009"
"Find the highest common factor of 48/11, 19/13, 37/20.","1/2860","Medium","QL-152","ES-009","CP-009"
"Determine the HCF/LCM of 10/9, 39/7, 21/23.","2730","Hard","QL-160","ES-009","CP-009"
"Find the highest common factor among 39/2, 32/9, 3/16.","1/144","Easy","QL-158","ES-009","CP-009"
"Find the least common multiple of 22/7, 4/7, 33/23.","132","Medium","QL-153","ES-009","CP-009"
"Find the least common multiple of 8/11, 2, 11/5.","1/55","Easy","QL-153","ES-009","CP-009"
"Calculate the HCF of the fractions 29/6, 11/4, 2.","638","Medium","QL-148","ES-009","CP-009"
"Determine the HCF of 4/15, 2, 5/2.","1/30","Medium","QL-150","ES-009","CP-009"
"Find the HCF of the given fractions: 16/11, 1/2, 27/2.","1/22","Hard","QL-154","ES-009","CP-009"
"The HCF of the fractions 25/22, 7/20, 36/13 is:","6300","Easy","QL-156","ES-009","CP-009"
