"questionId","qlId","difficulty","context","explanationText","explanationLines","approval","reviewerNotes","status"
"PCT-CP-002:PCT-QL-417:83644","PCT-QL-417","Easy","salary","We are comparing two percentages of the salary. | In this question, 25% of the salary stands for 500 salary. | Because 25% of the salary has 25 equal 1% parts, divide 500 salary by 25. | $$1\% = 500\text{ salary} \div 25 = 20\text{ salary}$$ | The percentage we still need is 30%. | Use the 1% value 30 times to get 30% of the salary. | $$30\% = 20\text{ salary} \times 30 = 600\text{ salary}$$ | So 30% of the salary is 600 salary.","[""We are comparing two percentages of the salary."",""In this question, 25% of the salary stands for 500 salary."",""Because 25% of the salary has 25 equal 1% parts, divide 500 salary by 25. | $$1\\% = 500\\text{ salary} \\div 25 = 20\\text{ salary}$$"",""The percentage we still need is 30%."",""Use the 1% value 30 times to get 30% of the salary. | $$30\\% = 20\\text{ salary} \\times 30 = 600\\text{ salary}$$"",""So 30% of the salary is 600 salary.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-417:83646","PCT-QL-417","Hard","saving","We can see that both percentage values belong to the saving. | Here, 300 saving represents 40% of the saving. | Because 40% has 40 equal parts, dividing 300 saving by 40 gives 1% of the saving. | $$1\% = 300\text{ saving} \div 40 = 7.5\text{ saving}$$ | The question asks for 50% of the saving. | Since 1% is one part, multiply its value by 50 to get 50% of the saving. | $$50\% = 7.5\text{ saving} \times 50 = 375\text{ saving}$$ | The check agrees with the question: 40% gives 300 saving. | $$7.5\text{ saving} \times 40 = 300\text{ saving}$$ | So the share of the saving represented by 50% is 375 saving.","[""We can see that both percentage values belong to the saving."",""Here, 300 saving represents 40% of the saving."",""Because 40% has 40 equal parts, dividing 300 saving by 40 gives 1% of the saving. | $$1\\% = 300\\text{ saving} \\div 40 = 7.5\\text{ saving}$$"",""The question asks for 50% of the saving."",""Since 1% is one part, multiply its value by 50 to get 50% of the saving. | $$50\\% = 7.5\\text{ saving} \\times 50 = 375\\text{ saving}$$"",""The check agrees with the question: 40% gives 300 saving. | $$7.5\\text{ saving} \\times 40 = 300\\text{ saving}$$"",""So the share of the saving represented by 50% is 375 saving.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-417:83671","PCT-QL-417","Easy","saving","We can use the known percentage of the saving to find the required one. | We know that 10% of the saving is 250 saving. | Because 10% of the saving has 10 equal 1% parts, divide 250 saving by 10. | $$1\% = 250\text{ saving} \div 10 = 25\text{ saving}$$ | The required share is 60% of the saving. | Use the 1% value 60 times to get 60% of the saving. | $$60\% = 25\text{ saving} \times 60 = 1,500\text{ saving}$$ | This means the required saving count is 1,500 saving.","[""We can use the known percentage of the saving to find the required one."",""We know that 10% of the saving is 250 saving."",""Because 10% of the saving has 10 equal 1% parts, divide 250 saving by 10. | $$1\\% = 250\\text{ saving} \\div 10 = 25\\text{ saving}$$"",""The required share is 60% of the saving."",""Use the 1% value 60 times to get 60% of the saving. | $$60\\% = 25\\text{ saving} \\times 60 = 1,500\\text{ saving}$$"",""This means the required saving count is 1,500 saving.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-417:83672","PCT-QL-417","Medium","income","We can see that both percentage values belong to the income. | 200 income is the value of 40% of the income. | Because 40% of the income has 40 equal 1% parts, divide 200 income by 40. | $$1\% = 200\text{ income} \div 40 = 5\text{ income}$$ | We can now move from 1% to 10% of the income. | Because 1% is known, multiply its value by 10 to get 10% of the income. | $$10\% = 5\text{ income} \times 10 = 50\text{ income}$$ | So the share of the income represented by 10% is 50 income.","[""We can see that both percentage values belong to the income."",""200 income is the value of 40% of the income."",""Because 40% of the income has 40 equal 1% parts, divide 200 income by 40. | $$1\\% = 200\\text{ income} \\div 40 = 5\\text{ income}$$"",""We can now move from 1% to 10% of the income."",""Because 1% is known, multiply its value by 10 to get 10% of the income. | $$10\\% = 5\\text{ income} \\times 10 = 50\\text{ income}$$"",""So the share of the income represented by 10% is 50 income.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-417:83673","PCT-QL-417","Hard","expenditure","We know one percentage of the expenditure and need another. | We know that 45% of the expenditure is 150 expenditure. | Because 45% has 45 equal parts, dividing 150 expenditure by 45 gives 1% of the expenditure. | $$1\% = 150\text{ expenditure} \div 45 = \approx 3.33\text{ expenditure}$$ | The required share is 15% of the expenditure. | Since 1% is one part, multiply its value by 15 to get 15% of the expenditure. | $$15\% = \approx 3.33\text{ expenditure} \times 15 = 50\text{ expenditure}$$ | This is consistent because 45 copies of the 1% value make 150 expenditure. | $$\approx 3.33\text{ expenditure} \times 45 = 150\text{ expenditure}$$ | This means the required expenditure count is 50 expenditure.","[""We know one percentage of the expenditure and need another."",""We know that 45% of the expenditure is 150 expenditure."",""Because 45% has 45 equal parts, dividing 150 expenditure by 45 gives 1% of the expenditure. | $$1\\% = 150\\text{ expenditure} \\div 45 = \\approx 3.33\\text{ expenditure}$$"",""The required share is 15% of the expenditure."",""Since 1% is one part, multiply its value by 15 to get 15% of the expenditure. | $$15\\% = \\approx 3.33\\text{ expenditure} \\times 15 = 50\\text{ expenditure}$$"",""This is consistent because 45 copies of the 1% value make 150 expenditure. | $$\\approx 3.33\\text{ expenditure} \\times 45 = 150\\text{ expenditure}$$"",""This means the required expenditure count is 50 expenditure.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-417:83674","PCT-QL-417","Easy","salary","We will first connect the known percentage of the salary with the required percentage. | The given information is 50% of the salary = 100 salary. | Because 50% of the salary has 50 equal 1% parts, divide 100 salary by 50. | $$1\% = 100\text{ salary} \div 50 = 2\text{ salary}$$ | Now we need 20% of the salary. | Use the 1% value 20 times to get 20% of the salary. | $$20\% = 2\text{ salary} \times 20 = 40\text{ salary}$$ | So 20% of the salary is 40 salary.","[""We will first connect the known percentage of the salary with the required percentage."",""The given information is 50% of the salary = 100 salary."",""Because 50% of the salary has 50 equal 1% parts, divide 100 salary by 50. | $$1\\% = 100\\text{ salary} \\div 50 = 2\\text{ salary}$$"",""Now we need 20% of the salary."",""Use the 1% value 20 times to get 20% of the salary. | $$20\\% = 2\\text{ salary} \\times 20 = 40\\text{ salary}$$"",""So 20% of the salary is 40 salary.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-417:83675","PCT-QL-417","Medium","expenditure","We will first connect the known percentage of the expenditure with the required percentage. | In this question, 60% of the expenditure stands for 600 expenditure. | Because 60% of the expenditure has 60 equal 1% parts, divide 600 expenditure by 60. | $$1\% = 600\text{ expenditure} \div 60 = 10\text{ expenditure}$$ | Next, use the 1% value to find 25% of the expenditure. | Because 1% is known, multiply its value by 25 to get 25% of the expenditure. | $$25\% = 10\text{ expenditure} \times 25 = 250\text{ expenditure}$$ | Therefore, 25% of the expenditure represents 250 expenditure.","[""We will first connect the known percentage of the expenditure with the required percentage."",""In this question, 60% of the expenditure stands for 600 expenditure."",""Because 60% of the expenditure has 60 equal 1% parts, divide 600 expenditure by 60. | $$1\\% = 600\\text{ expenditure} \\div 60 = 10\\text{ expenditure}$$"",""Next, use the 1% value to find 25% of the expenditure."",""Because 1% is known, multiply its value by 25 to get 25% of the expenditure. | $$25\\% = 10\\text{ expenditure} \\times 25 = 250\\text{ expenditure}$$"",""Therefore, 25% of the expenditure represents 250 expenditure.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-417:83678","PCT-QL-417","Medium","saving","We can use the known percentage of the saving to find the required one. | Start with the given relation: 40% of the saving is 300 saving. | Because 40% of the saving has 40 equal 1% parts, divide 300 saving by 40. | $$1\% = 300\text{ saving} \div 40 = 7.5\text{ saving}$$ | Now turn the 1% value into 50% of the saving. | Because 1% is known, multiply its value by 50 to get 50% of the saving. | $$50\% = 7.5\text{ saving} \times 50 = 375\text{ saving}$$ | This means the required saving count is 375 saving.","[""We can use the known percentage of the saving to find the required one."",""Start with the given relation: 40% of the saving is 300 saving."",""Because 40% of the saving has 40 equal 1% parts, divide 300 saving by 40. | $$1\\% = 300\\text{ saving} \\div 40 = 7.5\\text{ saving}$$"",""Now turn the 1% value into 50% of the saving."",""Because 1% is known, multiply its value by 50 to get 50% of the saving. | $$50\\% = 7.5\\text{ saving} \\times 50 = 375\\text{ saving}$$"",""This means the required saving count is 375 saving.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-417:83700","PCT-QL-417","Hard","expenditure","We will first connect the known percentage of the expenditure with the required percentage. | The question gives 25% of the expenditure as 500 expenditure. | Because 25% has 25 equal parts, dividing 500 expenditure by 25 gives 1% of the expenditure. | $$1\% = 500\text{ expenditure} \div 25 = 20\text{ expenditure}$$ | The percentage we still need is 30%. | Since 1% is one part, multiply its value by 30 to get 30% of the expenditure. | $$30\% = 20\text{ expenditure} \times 30 = 600\text{ expenditure}$$ | Going back to 25% reproduces the given 500 expenditure. | $$20\text{ expenditure} \times 25 = 500\text{ expenditure}$$ | Therefore, 30% of the expenditure represents 600 expenditure.","[""We will first connect the known percentage of the expenditure with the required percentage."",""The question gives 25% of the expenditure as 500 expenditure."",""Because 25% has 25 equal parts, dividing 500 expenditure by 25 gives 1% of the expenditure. | $$1\\% = 500\\text{ expenditure} \\div 25 = 20\\text{ expenditure}$$"",""The percentage we still need is 30%."",""Since 1% is one part, multiply its value by 30 to get 30% of the expenditure. | $$30\\% = 20\\text{ expenditure} \\times 30 = 600\\text{ expenditure}$$"",""Going back to 25% reproduces the given 500 expenditure. | $$20\\text{ expenditure} \\times 25 = 500\\text{ expenditure}$$"",""Therefore, 30% of the expenditure represents 600 expenditure.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-417:83703","PCT-QL-417","Hard","saving","We are working with two percentages of the saving. | Start with the given relation: 10% of the saving is 250 saving. | Because 10% has 10 equal parts, dividing 250 saving by 10 gives 1% of the saving. | $$1\% = 250\text{ saving} \div 10 = 25\text{ saving}$$ | Now turn the 1% value into 60% of the saving. | Since 1% is one part, multiply its value by 60 to get 60% of the saving. | $$60\% = 25\text{ saving} \times 60 = 1,500\text{ saving}$$ | A quick check gives the original 10% value, 250 saving. | $$25\text{ saving} \times 10 = 250\text{ saving}$$ | This means the required saving count is 1,500 saving.","[""We are working with two percentages of the saving."",""Start with the given relation: 10% of the saving is 250 saving."",""Because 10% has 10 equal parts, dividing 250 saving by 10 gives 1% of the saving. | $$1\\% = 250\\text{ saving} \\div 10 = 25\\text{ saving}$$"",""Now turn the 1% value into 60% of the saving."",""Since 1% is one part, multiply its value by 60 to get 60% of the saving. | $$60\\% = 25\\text{ saving} \\times 60 = 1,500\\text{ saving}$$"",""A quick check gives the original 10% value, 250 saving. | $$25\\text{ saving} \\times 10 = 250\\text{ saving}$$"",""This means the required saving count is 1,500 saving.""]","","","PENDING_REVIEW"
"PCT-CP-002:PCT-QL-417:83706","PCT-QL-417","Hard","salary","We are comparing two percentages of the salary. | In this question, 50% of the salary stands for 100 salary. | Because 50% has 50 equal parts, dividing 100 salary by 50 gives 1% of the salary. | $$1\% = 100\text{ salary} \div 50 = 2\text{ salary}$$ | Next, use the 1% value to find 20% of the salary. | Since 1% is one part, multiply its value by 20 to get 20% of the salary. | $$20\% = 2\text{ salary} \times 20 = 40\text{ salary}$$ | The given relation is recovered when the 1% value is multiplied by 50. | $$2\text{ salary} \times 50 = 100\text{ salary}$$ | Therefore, 20% of the salary represents 40 salary.","[""We are comparing two percentages of the salary."",""In this question, 50% of the salary stands for 100 salary."",""Because 50% has 50 equal parts, dividing 100 salary by 50 gives 1% of the salary. | $$1\\% = 100\\text{ salary} \\div 50 = 2\\text{ salary}$$"",""Next, use the 1% value to find 20% of the salary."",""Since 1% is one part, multiply its value by 20 to get 20% of the salary. | $$20\\% = 2\\text{ salary} \\times 20 = 40\\text{ salary}$$"",""The given relation is recovered when the 1% value is multiplied by 50. | $$2\\text{ salary} \\times 50 = 100\\text{ salary}$$"",""Therefore, 20% of the salary represents 40 salary.""]","","","PENDING_REVIEW"
