archetypeId,canonicalProblemId,questionId,difficultyBand,questionLanguageId,stem,answer,explanationStyleId,n,expression,zeroCount,base,exponent,numberA,numberB
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:108,Hard,QL-025,How many zeros appear at the end of 100 x 545?,2,ES-005,,,,,,100,545
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:109,Medium,QL-038,Find the number of terminal zeros in the product of 850 and 920.,3,ES-005,,,,,,850,920
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:110,Hard,QL-026,Calculate the trailing zeros in the product of 670 and 60.,2,ES-005,,,,,,670,60
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:111,Hard,QL-023,Find the number of trailing zeros in the product 125 x 512.,3,ES-005,,,,,,125,512
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:112,Easy,QL-038,Find the number of terminal zeros in the product of 2717 and 69.,0,ES-005,,,,,,2717,69
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:113,Medium,QL-025,How many zeros appear at the end of 1953125 x 32768?,9,ES-005,,,,,,1953125,32768
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:114,Easy,QL-022,"If 3125 is multiplied by 64, how many trailing zeros will the product contain?",5,ES-005,,,,,,3125,64
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:115,Medium,QL-037,"After multiplying 4096 and 15625, how many zeros will appear at the end of the result?",6,ES-005,,,,,,4096,15625
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:116,Medium,QL-024,Determine the trailing-zero count after multiplying 64 and 390625.,6,ES-005,,,,,,64,390625
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:117,Easy,QL-039,The product 3893 x 988 ends with how many zeros?,0,ES-005,,,,,,3893,988
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:118,Easy,QL-026,Calculate the trailing zeros in the product of 17500 and 300.,4,ES-005,,,,,,17500,300
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:119,Easy,QL-023,Find the number of trailing zeros in the product 1015 x 570.,1,ES-005,,,,,,1015,570
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:120,Hard,QL-037,"After multiplying 128 and 78125, how many zeros will appear at the end of the result?",7,ES-005,,,,,,128,78125
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:121,Easy,QL-022,"If 16 is multiplied by 15625, how many trailing zeros will the product contain?",4,ES-005,,,,,,16,15625
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:122,Easy,QL-039,The product 1024 x 125 ends with how many zeros?,3,ES-005,,,,,,1024,125
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:123,Easy,QL-024,Determine the trailing-zero count after multiplying 78125 and 131072.,7,ES-005,,,,,,78125,131072
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:124,Easy,QL-023,Find the number of trailing zeros in the product 245 x 490.,1,ES-005,,,,,,245,490
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:125,Medium,QL-026,Calculate the trailing zeros in the product of 1024 and 125.,3,ES-005,,,,,,1024,125
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:126,Hard,QL-025,How many zeros appear at the end of 1463 x 1140?,1,ES-005,,,,,,1463,1140
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:127,Medium,QL-038,Find the number of terminal zeros in the product of 15625 and 16384.,6,ES-005,,,,,,15625,16384
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:128,Easy,QL-037,"After multiplying 105 and 210, how many zeros will appear at the end of the result?",1,ES-005,,,,,,105,210
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:129,Medium,QL-022,"If 131072 is multiplied by 15625, how many trailing zeros will the product contain?",6,ES-005,,,,,,131072,15625
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:130,Hard,QL-038,Find the number of terminal zeros in the product of 130 and 570.,2,ES-005,,,,,,130,570
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:131,Medium,QL-025,How many zeros appear at the end of 125 x 64?,3,ES-005,,,,,,125,64
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:132,Medium,QL-026,Calculate the trailing zeros in the product of 430 and 420.,2,ES-005,,,,,,430,420
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:133,Easy,QL-023,Find the number of trailing zeros in the product 720 x 475.,3,ES-005,,,,,,720,475
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:134,Easy,QL-024,Determine the trailing-zero count after multiplying 625 and 64.,4,ES-005,,,,,,625,64
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:135,Medium,QL-039,The product 931 x 364 ends with how many zeros?,0,ES-005,,,,,,931,364
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:136,Easy,QL-022,"If 30000 is multiplied by 500, how many trailing zeros will the product contain?",6,ES-005,,,,,,30000,500
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:137,Medium,QL-037,"After multiplying 760 and 495, how many zeros will appear at the end of the result?",2,ES-005,,,,,,760,495
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:138,Easy,QL-038,Find the number of terminal zeros in the product of 530 and 370.,2,ES-005,,,,,,530,370
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:139,Easy,QL-025,How many zeros appear at the end of 8 x 125?,3,ES-005,,,,,,8,125
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:140,Easy,QL-039,The product 3875 x 350 ends with how many zeros?,1,ES-005,,,,,,3875,350
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:141,Easy,QL-024,Determine the trailing-zero count after multiplying 15625 and 32.,5,ES-005,,,,,,15625,32
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:142,Easy,QL-037,"After multiplying 405 and 210, how many zeros will appear at the end of the result?",1,ES-005,,,,,,405,210
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:143,Medium,QL-022,"If 65536 is multiplied by 390625, how many trailing zeros will the product contain?",8,ES-005,,,,,,65536,390625
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:144,Medium,QL-025,How many zeros appear at the end of 3125 x 64?,5,ES-005,,,,,,3125,64
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:145,Hard,QL-038,Find the number of terminal zeros in the product of 2453 and 1241.,0,ES-005,,,,,,2453,1241
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:146,Hard,QL-023,Find the number of trailing zeros in the product 2301 x 598.,0,ES-005,,,,,,2301,598
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:147,Easy,QL-026,Calculate the trailing zeros in the product of 110 and 380.,2,ES-005,,,,,,110,380
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:148,Medium,QL-039,The product 1625 x 1070 ends with how many zeros?,1,ES-005,,,,,,1625,1070
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:149,Easy,QL-024,Determine the trailing-zero count after multiplying 3125 and 16384.,5,ES-005,,,,,,3125,16384
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:150,Easy,QL-022,"If 310 is multiplied by 280, how many trailing zeros will the product contain?",2,ES-005,,,,,,310,280
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:151,Medium,QL-037,"After multiplying 128 and 390625, how many zeros will appear at the end of the result?",7,ES-005,,,,,,128,390625
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:152,Medium,QL-024,Determine the trailing-zero count after multiplying 65536 and 625.,4,ES-005,,,,,,65536,625
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:153,Medium,QL-039,The product 3743 x 570 ends with how many zeros?,1,ES-005,,,,,,3743,570
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:154,Hard,QL-026,Calculate the trailing zeros in the product of 15625 and 4096.,6,ES-005,,,,,,15625,4096
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:155,Medium,QL-023,Find the number of trailing zeros in the product 80 x 355.,2,ES-005,,,,,,80,355
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:156,Easy,QL-038,Find the number of terminal zeros in the product of 128 and 3125.,5,ES-005,,,,,,128,3125
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:157,Medium,QL-025,How many zeros appear at the end of 8192 x 390625?,8,ES-005,,,,,,8192,390625
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:158,Medium,QL-022,"If 16250 is multiplied by 580, how many trailing zeros will the product contain?",3,ES-005,,,,,,16250,580
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:159,Medium,QL-037,"After multiplying 16 and 3125, how many zeros will appear at the end of the result?",4,ES-005,,,,,,16,3125
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:160,Easy,QL-023,Find the number of trailing zeros in the product 625 x 131072.,4,ES-005,,,,,,625,131072
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:161,Medium,QL-026,Calculate the trailing zeros in the product of 41250 and 380.,3,ES-005,,,,,,41250,380
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:162,Hard,QL-025,How many zeros appear at the end of 315 x 98?,1,ES-005,,,,,,315,98
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:163,Easy,QL-038,Find the number of terminal zeros in the product of 125 and 512.,3,ES-005,,,,,,125,512
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:164,Easy,QL-037,"After multiplying 847 and 342, how many zeros will appear at the end of the result?",0,ES-005,,,,,,847,342
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:165,Medium,QL-022,"If 390 is multiplied by 120, how many trailing zeros will the product contain?",2,ES-005,,,,,,390,120
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:166,Easy,QL-039,The product 1953125 x 32 ends with how many zeros?,5,ES-005,,,,,,1953125,32
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:167,Easy,QL-024,Determine the trailing-zero count after multiplying 450 and 160.,3,ES-005,,,,,,450,160
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:168,Medium,QL-023,Find the number of trailing zeros in the product 65536 x 1953125.,9,ES-005,,,,,,65536,1953125
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:169,Easy,QL-026,Calculate the trailing zeros in the product of 27500 and 460.,4,ES-005,,,,,,27500,460
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:170,Medium,QL-024,Determine the trailing-zero count after multiplying 15625 and 2048.,6,ES-005,,,,,,15625,2048
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:171,Medium,QL-039,The product 32 x 15625 ends with how many zeros?,5,ES-005,,,,,,32,15625
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:172,Medium,QL-022,"If 32500 is multiplied by 1140, how many trailing zeros will the product contain?",4,ES-005,,,,,,32500,1140
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:173,Hard,QL-037,"After multiplying 40 and 135, how many zeros will appear at the end of the result?",2,ES-005,,,,,,40,135
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:174,Easy,QL-038,Find the number of terminal zeros in the product of 512 and 78125.,7,ES-005,,,,,,512,78125
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:175,Easy,QL-025,How many zeros appear at the end of 1375 x 150?,1,ES-005,,,,,,1375,150
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:176,Medium,QL-026,Calculate the trailing zeros in the product of 125 and 131072.,3,ES-005,,,,,,125,131072
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:177,Hard,QL-023,Find the number of trailing zeros in the product 2509 x 456.,0,ES-005,,,,,,2509,456
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:178,Medium,QL-024,Determine the trailing-zero count after multiplying 330 and 470.,2,ES-005,,,,,,330,470
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:179,Hard,QL-039,The product 1105 x 52 ends with how many zeros?,1,ES-005,,,,,,1105,52
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:180,Hard,QL-025,How many zeros appear at the end of 260 x 225?,2,ES-005,,,,,,260,225
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:181,Hard,QL-038,Find the number of terminal zeros in the product of 130 and 570.,2,ES-005,,,,,,130,570
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:182,Easy,QL-023,Find the number of trailing zeros in the product 215 x 730.,1,ES-005,,,,,,215,730
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:183,Easy,QL-026,Calculate the trailing zeros in the product of 131072 and 3125.,5,ES-005,,,,,,131072,3125
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:184,Medium,QL-039,The product 65536 x 78125 ends with how many zeros?,7,ES-005,,,,,,65536,78125
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:185,Easy,QL-024,Determine the trailing-zero count after multiplying 330 and 270.,2,ES-005,,,,,,330,270
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:186,Medium,QL-037,"After multiplying 625 and 262144, how many zeros will appear at the end of the result?",4,ES-005,,,,,,625,262144
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:187,Medium,QL-022,"If 8 is multiplied by 625, how many trailing zeros will the product contain?",3,ES-005,,,,,,8,625
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:188,Medium,QL-025,How many zeros appear at the end of 32768 x 125?,3,ES-005,,,,,,32768,125
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:189,Easy,QL-038,Find the number of terminal zeros in the product of 1250 and 1080.,4,ES-005,,,,,,1250,1080
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:190,Easy,QL-026,Calculate the trailing zeros in the product of 42500 and 700.,4,ES-005,,,,,,42500,700
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:191,Easy,QL-023,Find the number of trailing zeros in the product 32768 x 390625.,8,ES-005,,,,,,32768,390625
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:192,Easy,QL-038,Find the number of terminal zeros in the product of 1800 and 1000.,5,ES-005,,,,,,1800,1000
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:193,Medium,QL-025,How many zeros appear at the end of 32 x 125?,3,ES-005,,,,,,32,125
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:194,Medium,QL-022,"If 2363 is multiplied by 621, how many trailing zeros will the product contain?",0,ES-005,,,,,,2363,621
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:195,Easy,QL-037,"After multiplying 4096 and 3125, how many zeros will appear at the end of the result?",5,ES-005,,,,,,4096,3125
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:196,Medium,QL-024,Determine the trailing-zero count after multiplying 750 and 880.,4,ES-005,,,,,,750,880
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:197,Hard,QL-039,The product 140 x 565 ends with how many zeros?,2,ES-005,,,,,,140,565
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:198,Medium,QL-026,Calculate the trailing zeros in the product of 350 and 500.,3,ES-005,,,,,,350,500
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:199,Easy,QL-023,Find the number of trailing zeros in the product 125 x 16384.,3,ES-005,,,,,,125,16384
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:200,Medium,QL-026,Calculate the trailing zeros in the product of 390625 and 262144.,8,ES-005,,,,,,390625,262144
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:201,Medium,QL-023,Find the number of trailing zeros in the product 891 x 1144.,0,ES-005,,,,,,891,1144
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:202,Easy,QL-038,Find the number of terminal zeros in the product of 8192 and 390625.,8,ES-005,,,,,,8192,390625
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:203,Easy,QL-025,How many zeros appear at the end of 4096 x 625?,4,ES-005,,,,,,4096,625
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:204,Medium,QL-022,"If 15625 is multiplied by 32768, how many trailing zeros will the product contain?",6,ES-005,,,,,,15625,32768
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:205,Medium,QL-037,"After multiplying 390625 and 32768, how many zeros will appear at the end of the result?",8,ES-005,,,,,,390625,32768
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:206,Medium,QL-024,Determine the trailing-zero count after multiplying 256 and 125.,3,ES-005,,,,,,256,125
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:207,Hard,QL-039,The product 8192 x 3125 ends with how many zeros?,5,ES-005,,,,,,8192,3125
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:208,Easy,QL-026,Calculate the trailing zeros in the product of 805 and 55.,0,ES-005,,,,,,805,55
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:209,Easy,QL-023,Find the number of trailing zeros in the product 32768 x 625.,4,ES-005,,,,,,32768,625
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:210,Hard,QL-025,How many zeros appear at the end of 580 x 385?,2,ES-005,,,,,,580,385
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:211,Medium,QL-038,Find the number of terminal zeros in the product of 950 and 360.,3,ES-005,,,,,,950,360
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:212,Medium,QL-023,Find the number of trailing zeros in the product 400 x 115.,3,ES-005,,,,,,400,115
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:213,Medium,QL-026,Calculate the trailing zeros in the product of 590 and 420.,2,ES-005,,,,,,590,420
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:214,Easy,QL-039,The product 780 x 485 ends with how many zeros?,2,ES-005,,,,,,780,485
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:215,Medium,QL-024,Determine the trailing-zero count after multiplying 8192 and 78125.,7,ES-005,,,,,,8192,78125
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:216,Hard,QL-037,"After multiplying 16 and 15625, how many zeros will appear at the end of the result?",4,ES-005,,,,,,16,15625
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:217,Medium,QL-022,"If 18750 is multiplied by 1220, how many trailing zeros will the product contain?",3,ES-005,,,,,,18750,1220
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:218,Easy,QL-025,How many zeros appear at the end of 4199 x 798?,0,ES-005,,,,,,4199,798
NS-TRAIL-001,CP-005,NS-TRAIL-001:CP-005:ns-trail-001-human-review-repair:CP-005:219,Easy,QL-038,Find the number of terminal zeros in the product of 78125 and 4096.,7,ES-005,,,,,,78125,4096
