question,answer,difficulty,questionLanguageId,explanationId,canonicalProblemId
Find the simplest ratio equivalent to 18:30.,3:5,Medium,QL-039,ES-006,CP-006
Express the ratio 7:11 in its lowest form.,7:11,Easy,QL-024,ES-006,CP-006
Write 48:72 after cancelling all common factors.,2:3,Medium,QL-041,ES-006,CP-006
Write 24:24 in the lowest terms.,1:1,Easy,QL-026,ES-006,CP-006
Reduce the ratio 7:11 to the simplest form.,7:11,Easy,QL-025,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,3:5,Medium,QL-028,ES-006,CP-006
Find the co-prime form of the ratio 24:24.,1:1,Medium,QL-027,ES-006,CP-006
Express 48:72 as a ratio of co-prime integers.,2:3,Hard,QL-040,ES-006,CP-006
Find the simplest ratio equivalent to 48:72.,2:3,Hard,QL-039,ES-006,CP-006
Express the ratio 18:30 in its lowest form.,3:5,Easy,QL-024,ES-006,CP-006
Express the ratio 7:11 in its lowest form.,7:11,Easy,QL-024,ES-006,CP-006
Find the simplest ratio equivalent to 18:30.,3:5,Hard,QL-039,ES-006,CP-006
Write 120:180 in the lowest terms.,2:3,Medium,QL-026,ES-006,CP-006
Write 24:24 after cancelling all common factors.,1:1,Medium,QL-041,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,1:1,Hard,QL-028,ES-006,CP-006
Reduce the ratio 24:24 to the simplest form.,1:1,Hard,QL-025,ES-006,CP-006
Express 120:180 as a ratio of co-prime integers.,2:3,Easy,QL-040,ES-006,CP-006
Find the co-prime form of the ratio 18:30.,3:5,Medium,QL-027,ES-006,CP-006
Express the ratio 7:11 in its lowest form.,7:11,Medium,QL-024,ES-006,CP-006
Find the simplest ratio equivalent to 120:180.,2:3,Medium,QL-039,ES-006,CP-006
Write 18:30 after cancelling all common factors.,3:5,Easy,QL-041,ES-006,CP-006
Write 48:72 in the lowest terms.,2:3,Medium,QL-026,ES-006,CP-006
Find the simplest ratio equivalent to 7:11.,7:11,Easy,QL-039,ES-006,CP-006
Express the ratio 48:72 in its lowest form.,2:3,Medium,QL-024,ES-006,CP-006
Find the co-prime form of the ratio 7:11.,7:11,Hard,QL-027,ES-006,CP-006
Express 48:72 as a ratio of co-prime integers.,2:3,Hard,QL-040,ES-006,CP-006
Reduce the ratio 24:24 to the simplest form.,1:1,Hard,QL-025,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,2:3,Easy,QL-028,ES-006,CP-006
Write 48:72 after cancelling all common factors.,2:3,Medium,QL-041,ES-006,CP-006
Write 120:180 in the lowest terms.,2:3,Easy,QL-026,ES-006,CP-006
Write 48:72 after cancelling all common factors.,2:3,Easy,QL-041,ES-006,CP-006
Write 24:24 in the lowest terms.,1:1,Easy,QL-026,ES-006,CP-006
Find the simplest ratio equivalent to 7:11.,7:11,Easy,QL-039,ES-006,CP-006
Express the ratio 120:180 in its lowest form.,2:3,Hard,QL-024,ES-006,CP-006
Find the co-prime form of the ratio 7:11.,7:11,Easy,QL-027,ES-006,CP-006
Express 24:24 as a ratio of co-prime integers.,1:1,Medium,QL-040,ES-006,CP-006
Reduce the ratio 48:72 to the simplest form.,2:3,Easy,QL-025,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,2:3,Medium,QL-028,ES-006,CP-006
Write 48:72 after cancelling all common factors.,2:3,Medium,QL-041,ES-006,CP-006
Write 24:24 in the lowest terms.,1:1,Medium,QL-026,ES-006,CP-006
Express the ratio 7:11 in its lowest form.,7:11,Medium,QL-024,ES-006,CP-006
Find the simplest ratio equivalent to 48:72.,2:3,Hard,QL-039,ES-006,CP-006
Write 7:11 in the lowest terms.,7:11,Hard,QL-026,ES-006,CP-006
Write 48:72 after cancelling all common factors.,2:3,Easy,QL-041,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,7:11,Medium,QL-028,ES-006,CP-006
Reduce the ratio 48:72 to the simplest form.,2:3,Hard,QL-025,ES-006,CP-006
Express 7:11 as a ratio of co-prime integers.,7:11,Easy,QL-040,ES-006,CP-006
Find the co-prime form of the ratio 24:24.,1:1,Easy,QL-027,ES-006,CP-006
Express the ratio 48:72 in its lowest form.,2:3,Hard,QL-024,ES-006,CP-006
Find the simplest ratio equivalent to 24:24.,1:1,Easy,QL-039,ES-006,CP-006
Reduce the ratio 18:30 to the simplest form.,3:5,Medium,QL-025,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,2:3,Easy,QL-028,ES-006,CP-006
Find the co-prime form of the ratio 120:180.,2:3,Medium,QL-027,ES-006,CP-006
Express 7:11 as a ratio of co-prime integers.,7:11,Hard,QL-040,ES-006,CP-006
Find the simplest ratio equivalent to 18:30.,3:5,Medium,QL-039,ES-006,CP-006
Express the ratio 24:24 in its lowest form.,1:1,Easy,QL-024,ES-006,CP-006
Write 18:30 after cancelling all common factors.,3:5,Easy,QL-041,ES-006,CP-006
Write 7:11 in the lowest terms.,7:11,Easy,QL-026,ES-006,CP-006
Reduce the ratio 18:30 to the simplest form.,3:5,Hard,QL-025,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,2:3,Easy,QL-028,ES-006,CP-006
Write 7:11 in the lowest terms.,7:11,Easy,QL-026,ES-006,CP-006
Write 18:30 after cancelling all common factors.,3:5,Medium,QL-041,ES-006,CP-006
Express the ratio 7:11 in its lowest form.,7:11,Hard,QL-024,ES-006,CP-006
Find the simplest ratio equivalent to 24:24.,1:1,Easy,QL-039,ES-006,CP-006
Express 48:72 as a ratio of co-prime integers.,2:3,Medium,QL-040,ES-006,CP-006
Find the co-prime form of the ratio 18:30.,3:5,Easy,QL-027,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,2:3,Medium,QL-028,ES-006,CP-006
Reduce the ratio 24:24 to the simplest form.,1:1,Medium,QL-025,ES-006,CP-006
Write 120:180 in the lowest terms.,2:3,Hard,QL-026,ES-006,CP-006
Write 7:11 after cancelling all common factors.,7:11,Easy,QL-041,ES-006,CP-006
Find the co-prime form of the ratio 18:30.,3:5,Easy,QL-027,ES-006,CP-006
Express 24:24 as a ratio of co-prime integers.,1:1,Medium,QL-040,ES-006,CP-006
Reduce the ratio 24:24 to the simplest form.,1:1,Medium,QL-025,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,2:3,Medium,QL-028,ES-006,CP-006
Write 48:72 after cancelling all common factors.,2:3,Medium,QL-041,ES-006,CP-006
Write 18:30 in the lowest terms.,3:5,Easy,QL-026,ES-006,CP-006
Find the simplest ratio equivalent to 24:24.,1:1,Easy,QL-039,ES-006,CP-006
Express the ratio 18:30 in its lowest form.,3:5,Hard,QL-024,ES-006,CP-006
Find the co-prime form of the ratio 24:24.,1:1,Medium,QL-027,ES-006,CP-006
Express 24:24 as a ratio of co-prime integers.,1:1,Medium,QL-040,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,2:3,Easy,QL-028,ES-006,CP-006
Reduce the ratio 120:180 to the simplest form.,2:3,Medium,QL-025,ES-006,CP-006
Express 48:72 as a ratio of co-prime integers.,2:3,Easy,QL-040,ES-006,CP-006
Find the co-prime form of the ratio 7:11.,7:11,Medium,QL-027,ES-006,CP-006
Express the ratio 48:72 in its lowest form.,2:3,Hard,QL-024,ES-006,CP-006
Find the simplest ratio equivalent to 48:72.,2:3,Medium,QL-039,ES-006,CP-006
Write 18:30 in the lowest terms.,3:5,Hard,QL-026,ES-006,CP-006
Write 48:72 after cancelling all common factors.,2:3,Medium,QL-041,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,2:3,Hard,QL-028,ES-006,CP-006
Reduce the ratio 24:24 to the simplest form.,1:1,Hard,QL-025,ES-006,CP-006
Find the simplest ratio equivalent to 48:72.,2:3,Medium,QL-039,ES-006,CP-006
Express the ratio 7:11 in its lowest form.,7:11,Hard,QL-024,ES-006,CP-006
Write 18:30 after cancelling all common factors.,3:5,Hard,QL-041,ES-006,CP-006
Write 24:24 in the lowest terms.,1:1,Medium,QL-026,ES-006,CP-006
Reduce the ratio 120:180 to the simplest form.,2:3,Easy,QL-025,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,3:5,Hard,QL-028,ES-006,CP-006
Find the co-prime form of the ratio 7:11.,7:11,Medium,QL-027,ES-006,CP-006
Express 48:72 as a ratio of co-prime integers.,2:3,Medium,QL-040,ES-006,CP-006
Find the simplest ratio equivalent to 7:11.,7:11,Easy,QL-039,ES-006,CP-006
Express the ratio 120:180 in its lowest form.,2:3,Medium,QL-024,ES-006,CP-006
Express 18:30 as a ratio of co-prime integers.,3:5,Medium,QL-040,ES-006,CP-006
Find the co-prime form of the ratio 120:180.,2:3,Easy,QL-027,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,3:5,Medium,QL-028,ES-006,CP-006
Reduce the ratio 48:72 to the simplest form.,2:3,Medium,QL-025,ES-006,CP-006
Write 18:30 in the lowest terms.,3:5,Hard,QL-026,ES-006,CP-006
Write 7:11 after cancelling all common factors.,7:11,Medium,QL-041,ES-006,CP-006
Express the ratio 7:11 in its lowest form.,7:11,Easy,QL-024,ES-006,CP-006
Find the simplest ratio equivalent to 120:180.,2:3,Medium,QL-039,ES-006,CP-006
Express 48:72 as a ratio of co-prime integers.,2:3,Easy,QL-040,ES-006,CP-006
Find the co-prime form of the ratio 7:11.,7:11,Easy,QL-027,ES-006,CP-006
Write 48:72 after cancelling all common factors.,2:3,Medium,QL-041,ES-006,CP-006
Write 24:24 in the lowest terms.,1:1,Medium,QL-026,ES-006,CP-006
Find the simplest ratio equivalent to 48:72.,2:3,Medium,QL-039,ES-006,CP-006
Express the ratio 24:24 in its lowest form.,1:1,Easy,QL-024,ES-006,CP-006
Find the co-prime form of the ratio 18:30.,3:5,Medium,QL-027,ES-006,CP-006
Express 24:24 as a ratio of co-prime integers.,1:1,Medium,QL-040,ES-006,CP-006
Reduce the ratio 18:30 to the simplest form.,3:5,Medium,QL-025,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,1:1,Easy,QL-028,ES-006,CP-006
Write 18:30 after cancelling all common factors.,3:5,Easy,QL-041,ES-006,CP-006
Write 120:180 in the lowest terms.,2:3,Medium,QL-026,ES-006,CP-006
Express the ratio 24:24 in its lowest form.,1:1,Easy,QL-024,ES-006,CP-006
Find the simplest ratio equivalent to 18:30.,3:5,Medium,QL-039,ES-006,CP-006
Write 120:180 in the lowest terms.,2:3,Easy,QL-026,ES-006,CP-006
Write 7:11 after cancelling all common factors.,7:11,Easy,QL-041,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,1:1,Easy,QL-028,ES-006,CP-006
Reduce the ratio 7:11 to the simplest form.,7:11,Medium,QL-025,ES-006,CP-006
Express 7:11 as a ratio of co-prime integers.,7:11,Medium,QL-040,ES-006,CP-006
Find the co-prime form of the ratio 120:180.,2:3,Medium,QL-027,ES-006,CP-006
Express the ratio 7:11 in its lowest form.,7:11,Hard,QL-024,ES-006,CP-006
Find the simplest ratio equivalent to 48:72.,2:3,Easy,QL-039,ES-006,CP-006
Write 120:180 in the lowest terms.,2:3,Easy,QL-026,ES-006,CP-006
Write 48:72 after cancelling all common factors.,2:3,Easy,QL-041,ES-006,CP-006
Express the ratio 24:24 in its lowest form.,1:1,Medium,QL-024,ES-006,CP-006
Find the simplest ratio equivalent to 120:180.,2:3,Hard,QL-039,ES-006,CP-006
Express 18:30 as a ratio of co-prime integers.,3:5,Easy,QL-040,ES-006,CP-006
Find the co-prime form of the ratio 7:11.,7:11,Easy,QL-027,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,1:1,Medium,QL-028,ES-006,CP-006
Reduce the ratio 24:24 to the simplest form.,1:1,Hard,QL-025,ES-006,CP-006
Write 18:30 in the lowest terms.,3:5,Medium,QL-026,ES-006,CP-006
Write 24:24 after cancelling all common factors.,1:1,Easy,QL-041,ES-006,CP-006
Reduce the ratio 7:11 to the simplest form.,7:11,Medium,QL-025,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,3:5,Easy,QL-028,ES-006,CP-006
Find the co-prime form of the ratio 18:30.,3:5,Easy,QL-027,ES-006,CP-006
Express 7:11 as a ratio of co-prime integers.,7:11,Medium,QL-040,ES-006,CP-006
Find the simplest ratio equivalent to 120:180.,2:3,Hard,QL-039,ES-006,CP-006
Express the ratio 7:11 in its lowest form.,7:11,Medium,QL-024,ES-006,CP-006
Write 48:72 after cancelling all common factors.,2:3,Easy,QL-041,ES-006,CP-006
Write 120:180 in the lowest terms.,2:3,Easy,QL-026,ES-006,CP-006
Reduce the ratio 24:24 to the simplest form.,1:1,Easy,QL-025,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,1:1,Easy,QL-028,ES-006,CP-006
Express the ratio 18:30 in its lowest form.,3:5,Easy,QL-024,ES-006,CP-006
Find the simplest ratio equivalent to 48:72.,2:3,Medium,QL-039,ES-006,CP-006
Write 120:180 in the lowest terms.,2:3,Easy,QL-026,ES-006,CP-006
Write 24:24 after cancelling all common factors.,1:1,Medium,QL-041,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,1:1,Medium,QL-028,ES-006,CP-006
Reduce the ratio 48:72 to the simplest form.,2:3,Easy,QL-025,ES-006,CP-006
Express 120:180 as a ratio of co-prime integers.,2:3,Medium,QL-040,ES-006,CP-006
Find the co-prime form of the ratio 7:11.,7:11,Easy,QL-027,ES-006,CP-006
Express the ratio 48:72 in its lowest form.,2:3,Easy,QL-024,ES-006,CP-006
Find the simplest ratio equivalent to 120:180.,2:3,Hard,QL-039,ES-006,CP-006
Write 24:24 after cancelling all common factors.,1:1,Hard,QL-041,ES-006,CP-006
Write 120:180 in the lowest terms.,2:3,Medium,QL-026,ES-006,CP-006
Find the simplest ratio equivalent to 7:11.,7:11,Easy,QL-039,ES-006,CP-006
Express the ratio 18:30 in its lowest form.,3:5,Medium,QL-024,ES-006,CP-006
Find the co-prime form of the ratio 120:180.,2:3,Medium,QL-027,ES-006,CP-006
Express 24:24 as a ratio of co-prime integers.,1:1,Easy,QL-040,ES-006,CP-006
Reduce the ratio 18:30 to the simplest form.,3:5,Easy,QL-025,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,3:5,Easy,QL-028,ES-006,CP-006
Write 7:11 after cancelling all common factors.,7:11,Hard,QL-041,ES-006,CP-006
Write 24:24 in the lowest terms.,1:1,Easy,QL-026,ES-006,CP-006
Express 7:11 as a ratio of co-prime integers.,7:11,Easy,QL-040,ES-006,CP-006
Find the co-prime form of the ratio 7:11.,7:11,Hard,QL-027,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,1:1,Easy,QL-028,ES-006,CP-006
Reduce the ratio 7:11 to the simplest form.,7:11,Easy,QL-025,ES-006,CP-006
Write 48:72 in the lowest terms.,2:3,Easy,QL-026,ES-006,CP-006
Write 24:24 after cancelling all common factors.,1:1,Medium,QL-041,ES-006,CP-006
Express the ratio 120:180 in its lowest form.,2:3,Medium,QL-024,ES-006,CP-006
Find the simplest ratio equivalent to 7:11.,7:11,Medium,QL-039,ES-006,CP-006
Express 7:11 as a ratio of co-prime integers.,7:11,Easy,QL-040,ES-006,CP-006
Find the co-prime form of the ratio 120:180.,2:3,Medium,QL-027,ES-006,CP-006
Find the simplest ratio equivalent to 120:180.,2:3,Hard,QL-039,ES-006,CP-006
Express the ratio 18:30 in its lowest form.,3:5,Hard,QL-024,ES-006,CP-006
Write 120:180 after cancelling all common factors.,2:3,Medium,QL-041,ES-006,CP-006
Write 24:24 in the lowest terms.,1:1,Medium,QL-026,ES-006,CP-006
Reduce the ratio 120:180 to the simplest form.,2:3,Hard,QL-025,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,2:3,Medium,QL-028,ES-006,CP-006
Find the co-prime form of the ratio 48:72.,2:3,Easy,QL-027,ES-006,CP-006
Express 24:24 as a ratio of co-prime integers.,1:1,Easy,QL-040,ES-006,CP-006
Find the simplest ratio equivalent to 7:11.,7:11,Hard,QL-039,ES-006,CP-006
Express the ratio 24:24 in its lowest form.,1:1,Easy,QL-024,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,3:5,Medium,QL-028,ES-006,CP-006
Reduce the ratio 7:11 to the simplest form.,7:11,Easy,QL-025,ES-006,CP-006
Express 48:72 as a ratio of co-prime integers.,2:3,Easy,QL-040,ES-006,CP-006
Find the co-prime form of the ratio 120:180.,2:3,Hard,QL-027,ES-006,CP-006
Express the ratio 18:30 in its lowest form.,3:5,Medium,QL-024,ES-006,CP-006
Find the simplest ratio equivalent to 18:30.,3:5,Easy,QL-039,ES-006,CP-006
Write 18:30 in the lowest terms.,3:5,Easy,QL-026,ES-006,CP-006
Write 7:11 after cancelling all common factors.,7:11,Easy,QL-041,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,2:3,Easy,QL-028,ES-006,CP-006
Reduce the ratio 24:24 to the simplest form.,1:1,Medium,QL-025,ES-006,CP-006
Find the co-prime form of the ratio 18:30.,3:5,Medium,QL-027,ES-006,CP-006
Express 18:30 as a ratio of co-prime integers.,3:5,Easy,QL-040,ES-006,CP-006
Reduce the ratio 120:180 to the simplest form.,2:3,Hard,QL-025,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,1:1,Hard,QL-028,ES-006,CP-006
Write 48:72 after cancelling all common factors.,2:3,Easy,QL-041,ES-006,CP-006
Write 7:11 in the lowest terms.,7:11,Medium,QL-026,ES-006,CP-006
Find the simplest ratio equivalent to 120:180.,2:3,Hard,QL-039,ES-006,CP-006
Express the ratio 24:24 in its lowest form.,1:1,Medium,QL-024,ES-006,CP-006
Find the co-prime form of the ratio 7:11.,7:11,Hard,QL-027,ES-006,CP-006
Express 48:72 as a ratio of co-prime integers.,2:3,Hard,QL-040,ES-006,CP-006
Write 18:30 in the lowest terms.,3:5,Hard,QL-026,ES-006,CP-006
Write 120:180 after cancelling all common factors.,2:3,Easy,QL-041,ES-006,CP-006
Express the ratio 48:72 in its lowest form.,2:3,Medium,QL-024,ES-006,CP-006
Find the simplest ratio equivalent to 120:180.,2:3,Medium,QL-039,ES-006,CP-006
Express 120:180 as a ratio of co-prime integers.,2:3,Hard,QL-040,ES-006,CP-006
Find the co-prime form of the ratio 48:72.,2:3,Hard,QL-027,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,1:1,Easy,QL-028,ES-006,CP-006
Reduce the ratio 48:72 to the simplest form.,2:3,Medium,QL-025,ES-006,CP-006
Write 7:11 in the lowest terms.,7:11,Easy,QL-026,ES-006,CP-006
Write 120:180 after cancelling all common factors.,2:3,Easy,QL-041,ES-006,CP-006
Reduce the ratio 48:72 to the simplest form.,2:3,Medium,QL-025,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,3:5,Easy,QL-028,ES-006,CP-006
Find the co-prime form of the ratio 24:24.,1:1,Hard,QL-027,ES-006,CP-006
Express 7:11 as a ratio of co-prime integers.,7:11,Medium,QL-040,ES-006,CP-006
Find the simplest ratio equivalent to 24:24.,1:1,Medium,QL-039,ES-006,CP-006
Express the ratio 7:11 in its lowest form.,7:11,Medium,QL-024,ES-006,CP-006
Write 24:24 after cancelling all common factors.,1:1,Hard,QL-041,ES-006,CP-006
Write 7:11 in the lowest terms.,7:11,Medium,QL-026,ES-006,CP-006
Reduce the ratio 24:24 to the simplest form.,1:1,Medium,QL-025,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,2:3,Medium,QL-028,ES-006,CP-006
Reduce the ratio 120:180 to the simplest form.,2:3,Easy,QL-025,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,2:3,Easy,QL-028,ES-006,CP-006
Find the co-prime form of the ratio 48:72.,2:3,Medium,QL-027,ES-006,CP-006
Express 18:30 as a ratio of co-prime integers.,3:5,Easy,QL-040,ES-006,CP-006
Find the simplest ratio equivalent to 24:24.,1:1,Easy,QL-039,ES-006,CP-006
Express the ratio 120:180 in its lowest form.,2:3,Medium,QL-024,ES-006,CP-006
Write 18:30 after cancelling all common factors.,3:5,Hard,QL-041,ES-006,CP-006
Write 48:72 in the lowest terms.,2:3,Medium,QL-026,ES-006,CP-006
Reduce the ratio 120:180 to the simplest form.,2:3,Easy,QL-025,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,1:1,Medium,QL-028,ES-006,CP-006
Write 48:72 in the lowest terms.,2:3,Easy,QL-026,ES-006,CP-006
Write 18:30 after cancelling all common factors.,3:5,Medium,QL-041,ES-006,CP-006
Express the ratio 120:180 in its lowest form.,2:3,Easy,QL-024,ES-006,CP-006
Find the simplest ratio equivalent to 7:11.,7:11,Easy,QL-039,ES-006,CP-006
Express 48:72 as a ratio of co-prime integers.,2:3,Medium,QL-040,ES-006,CP-006
Find the co-prime form of the ratio 48:72.,2:3,Easy,QL-027,ES-006,CP-006
Reduce the ratio by dividing both terms by their HCF.,3:5,Medium,QL-028,ES-006,CP-006
Reduce the ratio 7:11 to the simplest form.,7:11,Easy,QL-025,ES-006,CP-006
