question,answer,difficulty,questionLanguageId,explanationId,canonicalProblemId
Calculate the exponent n when 7^n contains 35 digits.,41,Medium,QL-061,ES-005,CP-005
Choose the exponent n if 12^n contains 83 digits.,76,Medium,QL-081,ES-005,CP-005
Select the value of n for which 5^n contains 28 digits.,39,Medium,QL-078,ES-005,CP-005
Calculate the exponent n when 12^n contains 80 digits.,74,Medium,QL-061,ES-005,CP-005
"If 2^n contains 4 digits, find n from the given options.",13,Easy,QL-075,ES-005,CP-005
The value 2^n contains 13 digits. Find n.,40,Medium,QL-063,ES-005,CP-005
Identify the exponent n using the digit count of 2^n.,115,Hard,QL-064,ES-005,CP-005
"If 12^n contains 93 digits, find n from the given options.",86,Easy,QL-075,ES-005,CP-005
Select the value of n for which 3^n contains 47 digits.,97,Easy,QL-078,ES-005,CP-005
Find the exponent n if 12^n contains 71 digits.,65,Medium,QL-059,ES-005,CP-005
The expression 2^n contains 19 digits. Select n.,62,Medium,QL-082,ES-005,CP-005
Identify n when 3^n has 38 digits.,79,Easy,QL-057,ES-005,CP-005
The digit count of 12^n is 22. Find n.,20,Medium,QL-058,ES-005,CP-005
Find the correct exponent n from the given options.,101,Hard,QL-079,ES-005,CP-005
Identify n when 2^n has 8 digits.,26,Medium,QL-057,ES-005,CP-005
The number 7^n has 77 digits. Find n.,91,Hard,QL-051,ES-005,CP-005
"If 7^n has 34 digits, identify n from the following options.",40,Easy,QL-077,ES-005,CP-005
Find the value of n if 2^n has 22 digits.,73,Easy,QL-055,ES-005,CP-005
Find n if 12^n contains 67 digits.,62,Easy,QL-052,ES-005,CP-005
"If 2^n has 35 digits, identify n from the following options.",116,Easy,QL-077,ES-005,CP-005
The number of digits in 5^n is 56. Choose the value of n.,79,Easy,QL-076,ES-005,CP-005
Find the value of n if 3^n has 7 digits.,14,Hard,QL-055,ES-005,CP-005
"If 3^n has 51 digits, identify n from the following options.",105,Hard,QL-077,ES-005,CP-005
Determine the exponent n if 2^n has 37 digits.,120,Medium,QL-060,ES-005,CP-005
Which of the following values of n gives 50 digits in 7^n?,59,Medium,QL-080,ES-005,CP-005
"If 12^n contains 63 digits, find n from the given options.",58,Easy,QL-075,ES-005,CP-005
The value 5^n contains 38 digits. Find n.,53,Medium,QL-063,ES-005,CP-005
The value 2^n contains 26 digits. Find n.,84,Hard,QL-063,ES-005,CP-005
Determine n when 7^n has 74 digits.,87,Hard,QL-053,ES-005,CP-005
Find the correct exponent n from the given options.,23,Hard,QL-079,ES-005,CP-005
Find the correct exponent n from the given options.,60,Hard,QL-079,ES-005,CP-005
Find the correct exponent n from the given options.,97,Medium,QL-079,ES-005,CP-005
Identify n when 3^n has 53 digits.,110,Easy,QL-057,ES-005,CP-005
Calculate the exponent n when 5^n contains 3 digits.,3,Hard,QL-061,ES-005,CP-005
How many should n be so that 5^n contains 23 digits?,32,Medium,QL-056,ES-005,CP-005
Find n from the given digit count of 2^n.,117,Easy,QL-062,ES-005,CP-005
"If 7^n has 22 digits, identify n from the following options.",26,Easy,QL-077,ES-005,CP-005
Find the exponent n if 7^n contains 47 digits.,55,Medium,QL-059,ES-005,CP-005
The value 5^n contains 14 digits. Find n.,20,Medium,QL-063,ES-005,CP-005
Determine n when 5^n has 35 digits.,50,Easy,QL-053,ES-005,CP-005
Identify n when 3^n has 49 digits.,101,Easy,QL-057,ES-005,CP-005
"If 2^n contains 22 digits, find n.",72,Medium,QL-050,ES-005,CP-005
Which of the following values of n gives 37 digits in 7^n?,43,Easy,QL-080,ES-005,CP-005
Calculate the exponent n when 12^n contains 93 digits.,86,Easy,QL-061,ES-005,CP-005
Identify the exponent n using the digit count of 2^n.,9,Hard,QL-064,ES-005,CP-005
Calculate n if 5^n contains 54 digits.,76,Medium,QL-054,ES-005,CP-005
Calculate n if 5^n contains 45 digits.,63,Easy,QL-054,ES-005,CP-005
"If 7^n has 77 digits, identify n from the following options.",90,Easy,QL-077,ES-005,CP-005
Find the exponent n if 3^n contains 3 digits.,5,Medium,QL-059,ES-005,CP-005
Select the value of n for which 2^n contains 16 digits.,52,Medium,QL-078,ES-005,CP-005
Select the value of n for which 2^n contains 22 digits.,71,Easy,QL-078,ES-005,CP-005
The number 3^n has 3 digits. Find n.,6,Medium,QL-051,ES-005,CP-005
The digit count of 12^n is 19. Find n.,17,Easy,QL-058,ES-005,CP-005
Find the value of n if 3^n has 54 digits.,112,Medium,QL-055,ES-005,CP-005
The number of digits in 3^n is 13. Choose the value of n.,27,Easy,QL-076,ES-005,CP-005
Calculate the exponent n when 12^n contains 72 digits.,66,Medium,QL-061,ES-005,CP-005
The number 5^n has 66 digits. Find n.,93,Easy,QL-051,ES-005,CP-005
Identify n when 12^n has 22 digits.,20,Medium,QL-057,ES-005,CP-005
The digit count of 7^n is 13. Find n.,15,Medium,QL-058,ES-005,CP-005
Determine the exponent n if 2^n has 6 digits.,17,Hard,QL-060,ES-005,CP-005
Identify n when 12^n has 102 digits.,94,Easy,QL-057,ES-005,CP-005
The expression 12^n contains 94 digits. Select n.,87,Easy,QL-082,ES-005,CP-005
Find the exponent n if 5^n contains 59 digits.,84,Easy,QL-059,ES-005,CP-005
Determine n when 12^n has 49 digits.,45,Easy,QL-053,ES-005,CP-005
Find the value of n if 2^n has 16 digits.,50,Medium,QL-055,ES-005,CP-005
Find n if 2^n contains 25 digits.,83,Hard,QL-052,ES-005,CP-005
Find the correct exponent n from the given options.,80,Medium,QL-079,ES-005,CP-005
The number 7^n has 76 digits. Find n.,89,Easy,QL-051,ES-005,CP-005
The number 7^n has 12 digits. Find n.,14,Easy,QL-051,ES-005,CP-005
The number of digits in 3^n is 3. Choose the value of n.,6,Easy,QL-076,ES-005,CP-005
The digit count of 2^n is 6. Find n.,17,Hard,QL-058,ES-005,CP-005
Which of the following values of n gives 126 digits in 12^n?,116,Easy,QL-080,ES-005,CP-005
Identify the exponent n using the digit count of 12^n.,23,Easy,QL-064,ES-005,CP-005
The number 3^n has 36 digits. Find n.,74,Medium,QL-051,ES-005,CP-005
Select the value of n for which 2^n contains 9 digits.,29,Easy,QL-078,ES-005,CP-005
The number 7^n has 102 digits. Find n.,120,Hard,QL-051,ES-005,CP-005
"If 7^n contains 30 digits, find n.",35,Easy,QL-050,ES-005,CP-005
Identify the exponent n using the digit count of 2^n.,38,Medium,QL-064,ES-005,CP-005
Find n from the given digit count of 2^n.,65,Medium,QL-062,ES-005,CP-005
Identify the exponent n using the digit count of 7^n.,107,Easy,QL-064,ES-005,CP-005
Find n from the given digit count of 5^n.,96,Medium,QL-062,ES-005,CP-005
Identify the exponent n using the digit count of 7^n.,93,Medium,QL-064,ES-005,CP-005
Which of the following values of n gives 47 digits in 3^n?,98,Easy,QL-080,ES-005,CP-005
The number of digits in 5^n is 61. Choose the value of n.,87,Hard,QL-076,ES-005,CP-005
The number of digits in 2^n is 33. Choose the value of n.,108,Medium,QL-076,ES-005,CP-005
The digit count of 5^n is 12. Find n.,17,Easy,QL-058,ES-005,CP-005
Determine the exponent n if 3^n has 53 digits.,110,Easy,QL-060,ES-005,CP-005
The digit count of 12^n is 81. Find n.,75,Medium,QL-058,ES-005,CP-005
Find the exponent n if 7^n contains 75 digits.,88,Easy,QL-059,ES-005,CP-005
Calculate n if 2^n contains 15 digits.,48,Easy,QL-054,ES-005,CP-005
"If 3^n contains 13 digits, find n.",27,Medium,QL-050,ES-005,CP-005
Select the value of n for which 12^n contains 29 digits.,26,Medium,QL-078,ES-005,CP-005
Calculate the exponent n when 2^n contains 14 digits.,45,Hard,QL-061,ES-005,CP-005
"If 3^n contains 37 digits, find n.",76,Easy,QL-050,ES-005,CP-005
The digit count of 12^n is 103. Find n.,95,Medium,QL-058,ES-005,CP-005
The digit count of 12^n is 24. Find n.,22,Medium,QL-058,ES-005,CP-005
The number 12^n has 2 digits. Find n.,1,Medium,QL-051,ES-005,CP-005
The number of digits in 3^n is 35. Choose the value of n.,72,Medium,QL-076,ES-005,CP-005
Choose the exponent n if 3^n contains 29 digits.,59,Medium,QL-081,ES-005,CP-005
Find n if 7^n contains 66 digits.,77,Hard,QL-052,ES-005,CP-005
The expression 7^n contains 63 digits. Select n.,74,Hard,QL-082,ES-005,CP-005
Find the exponent n if 12^n contains 21 digits.,19,Hard,QL-059,ES-005,CP-005
Find the exponent n if 5^n contains 56 digits.,80,Medium,QL-059,ES-005,CP-005
How many should n be so that 12^n contains 88 digits?,81,Medium,QL-056,ES-005,CP-005
Find n from the given digit count of 3^n.,30,Easy,QL-062,ES-005,CP-005
Determine the exponent n if 7^n has 94 digits.,111,Hard,QL-060,ES-005,CP-005
The number of digits in 12^n is 100. Choose the value of n.,92,Hard,QL-076,ES-005,CP-005
Identify the exponent n using the digit count of 12^n.,69,Easy,QL-064,ES-005,CP-005
Which of the following values of n gives 22 digits in 7^n?,26,Easy,QL-080,ES-005,CP-005
Identify the exponent n using the digit count of 7^n.,50,Medium,QL-064,ES-005,CP-005
"If 7^n contains 52 digits, find n.",61,Easy,QL-050,ES-005,CP-005
The number of digits in 3^n is 46. Choose the value of n.,96,Medium,QL-076,ES-005,CP-005
The expression 7^n contains 84 digits. Select n.,99,Medium,QL-082,ES-005,CP-005
Calculate n if 3^n contains 53 digits.,110,Easy,QL-054,ES-005,CP-005
Find the correct exponent n from the given options.,33,Hard,QL-079,ES-005,CP-005
How many should n be so that 2^n contains 26 digits?,84,Easy,QL-056,ES-005,CP-005
Find the correct exponent n from the given options.,103,Easy,QL-079,ES-005,CP-005
The digit count of 7^n is 50. Find n.,58,Medium,QL-058,ES-005,CP-005
Select the value of n for which 5^n contains 49 digits.,69,Hard,QL-078,ES-005,CP-005
Find n from the given digit count of 12^n.,55,Easy,QL-062,ES-005,CP-005
Determine the exponent n if 12^n has 83 digits.,76,Hard,QL-060,ES-005,CP-005
Determine the exponent n if 12^n has 79 digits.,73,Easy,QL-060,ES-005,CP-005
Select the value of n for which 12^n contains 85 digits.,78,Medium,QL-078,ES-005,CP-005
The value 5^n contains 36 digits. Find n.,51,Easy,QL-063,ES-005,CP-005
Which of the following values of n gives 95 digits in 12^n?,88,Hard,QL-080,ES-005,CP-005
Calculate n if 2^n contains 33 digits.,109,Hard,QL-054,ES-005,CP-005
Find the value of n if 7^n has 77 digits.,90,Hard,QL-055,ES-005,CP-005
"If 5^n contains 67 digits, find n.",95,Medium,QL-050,ES-005,CP-005
The number 7^n has 31 digits. Find n.,36,Medium,QL-051,ES-005,CP-005
Find n if 12^n contains 83 digits.,76,Medium,QL-052,ES-005,CP-005
Choose the exponent n if 12^n contains 60 digits.,55,Medium,QL-081,ES-005,CP-005
Determine the exponent n if 2^n has 34 digits.,110,Hard,QL-060,ES-005,CP-005
Determine n when 12^n has 53 digits.,49,Medium,QL-053,ES-005,CP-005
How many should n be so that 5^n contains 73 digits?,104,Easy,QL-056,ES-005,CP-005
Find the value of n if 3^n has 44 digits.,91,Medium,QL-055,ES-005,CP-005
Find n if 2^n contains 4 digits.,10,Easy,QL-052,ES-005,CP-005
The value 2^n contains 12 digits. Find n.,37,Hard,QL-063,ES-005,CP-005
The value 12^n contains 5 digits. Find n.,4,Easy,QL-063,ES-005,CP-005
The value 12^n contains 112 digits. Find n.,103,Medium,QL-063,ES-005,CP-005
"If 7^n has 76 digits, identify n from the following options.",89,Hard,QL-077,ES-005,CP-005
Identify n when 7^n has 19 digits.,22,Medium,QL-057,ES-005,CP-005
"If 3^n has 15 digits, identify n from the following options.",31,Easy,QL-077,ES-005,CP-005
The number of digits in 7^n is 31. Choose the value of n.,36,Easy,QL-076,ES-005,CP-005
Calculate n if 12^n contains 40 digits.,37,Easy,QL-054,ES-005,CP-005
"If 12^n has 80 digits, identify n from the following options.",74,Hard,QL-077,ES-005,CP-005
Calculate the exponent n when 5^n contains 53 digits.,75,Medium,QL-061,ES-005,CP-005
Which of the following values of n gives 20 digits in 2^n?,64,Medium,QL-080,ES-005,CP-005
Find the value of n if 7^n has 28 digits.,33,Easy,QL-055,ES-005,CP-005
Determine the exponent n if 2^n has 7 digits.,22,Medium,QL-060,ES-005,CP-005
Find n from the given digit count of 3^n.,101,Medium,QL-062,ES-005,CP-005
Find n if 3^n contains 17 digits.,34,Easy,QL-052,ES-005,CP-005
Find the correct exponent n from the given options.,35,Hard,QL-079,ES-005,CP-005
Find the value of n if 7^n has 7 digits.,8,Easy,QL-055,ES-005,CP-005
Find n if 2^n contains 10 digits.,33,Easy,QL-052,ES-005,CP-005
"If 2^n contains 26 digits, find n from the given options.",86,Hard,QL-075,ES-005,CP-005
Find n if 12^n contains 120 digits.,111,Medium,QL-052,ES-005,CP-005
The number 2^n has 31 digits. Find n.,100,Medium,QL-051,ES-005,CP-005
How many should n be so that 3^n contains 26 digits?,53,Medium,QL-056,ES-005,CP-005
The number of digits in 2^n is 8. Choose the value of n.,26,Hard,QL-076,ES-005,CP-005
Identify the exponent n using the digit count of 12^n.,48,Medium,QL-064,ES-005,CP-005
The value 2^n contains 11 digits. Find n.,35,Hard,QL-063,ES-005,CP-005
Determine the exponent n if 7^n has 63 digits.,74,Medium,QL-060,ES-005,CP-005
Choose the exponent n if 3^n contains 49 digits.,101,Easy,QL-081,ES-005,CP-005
Determine the exponent n if 5^n has 14 digits.,20,Easy,QL-060,ES-005,CP-005
How many should n be so that 5^n contains 11 digits?,15,Hard,QL-056,ES-005,CP-005
Select the value of n for which 7^n contains 46 digits.,54,Easy,QL-078,ES-005,CP-005
Calculate the exponent n when 3^n contains 54 digits.,113,Hard,QL-061,ES-005,CP-005
How many should n be so that 3^n contains 27 digits?,56,Hard,QL-056,ES-005,CP-005
Find the correct exponent n from the given options.,83,Medium,QL-079,ES-005,CP-005
Find n if 7^n contains 40 digits.,47,Easy,QL-052,ES-005,CP-005
Which of the following values of n gives 14 digits in 5^n?,20,Medium,QL-080,ES-005,CP-005
Choose the exponent n if 5^n contains 1 digits.,1,Hard,QL-081,ES-005,CP-005
Determine the exponent n if 2^n has 29 digits.,94,Easy,QL-060,ES-005,CP-005
"If 12^n contains 73 digits, find n.",67,Medium,QL-050,ES-005,CP-005
Identify n when 7^n has 75 digits.,88,Easy,QL-057,ES-005,CP-005
Identify the exponent n using the digit count of 12^n.,109,Medium,QL-064,ES-005,CP-005
Which of the following values of n gives 32 digits in 3^n?,66,Hard,QL-080,ES-005,CP-005
Determine the exponent n if 3^n has 15 digits.,31,Medium,QL-060,ES-005,CP-005
The number of digits in 7^n is 11. Choose the value of n.,12,Medium,QL-076,ES-005,CP-005
Calculate n if 12^n contains 115 digits.,106,Hard,QL-054,ES-005,CP-005
The expression 2^n contains 28 digits. Select n.,93,Medium,QL-082,ES-005,CP-005
The number of digits in 5^n is 6. Choose the value of n.,8,Easy,QL-076,ES-005,CP-005
Choose the exponent n if 5^n contains 70 digits.,99,Medium,QL-081,ES-005,CP-005
"If 3^n has 42 digits, identify n from the following options.",86,Medium,QL-077,ES-005,CP-005
How many should n be so that 12^n contains 79 digits?,73,Hard,QL-056,ES-005,CP-005
How many should n be so that 7^n contains 31 digits?,36,Easy,QL-056,ES-005,CP-005
How many should n be so that 5^n contains 72 digits?,103,Medium,QL-056,ES-005,CP-005
Select the value of n for which 7^n contains 56 digits.,66,Easy,QL-078,ES-005,CP-005
Calculate the exponent n when 2^n contains 26 digits.,85,Medium,QL-061,ES-005,CP-005
Which of the following values of n gives 18 digits in 2^n?,57,Easy,QL-080,ES-005,CP-005
The digit count of 12^n is 76. Find n.,70,Medium,QL-058,ES-005,CP-005
Which of the following values of n gives 88 digits in 7^n?,103,Medium,QL-080,ES-005,CP-005
Which of the following values of n gives 22 digits in 12^n?,20,Medium,QL-080,ES-005,CP-005
The value 3^n contains 37 digits. Find n.,77,Medium,QL-063,ES-005,CP-005
Select the value of n for which 2^n contains 32 digits.,106,Hard,QL-078,ES-005,CP-005
Find n from the given digit count of 7^n.,83,Medium,QL-062,ES-005,CP-005
Identify n when 7^n has 95 digits.,112,Easy,QL-057,ES-005,CP-005
Calculate n if 2^n contains 8 digits.,25,Medium,QL-054,ES-005,CP-005
The expression 2^n contains 14 digits. Select n.,46,Medium,QL-082,ES-005,CP-005
Find the value of n if 7^n has 31 digits.,36,Easy,QL-055,ES-005,CP-005
Find the value of n if 7^n has 20 digits.,23,Medium,QL-055,ES-005,CP-005
Find n from the given digit count of 5^n.,46,Medium,QL-062,ES-005,CP-005
Calculate n if 3^n contains 43 digits.,89,Medium,QL-054,ES-005,CP-005
The value 3^n contains 16 digits. Find n.,32,Easy,QL-063,ES-005,CP-005
Choose the exponent n if 2^n contains 1 digits.,3,Hard,QL-081,ES-005,CP-005
Calculate n if 7^n contains 9 digits.,10,Hard,QL-054,ES-005,CP-005
Which of the following values of n gives 66 digits in 12^n?,61,Medium,QL-080,ES-005,CP-005
"If 7^n contains 11 digits, find n.",12,Hard,QL-050,ES-005,CP-005
The digit count of 3^n is 42. Find n.,87,Easy,QL-058,ES-005,CP-005
Choose the exponent n if 12^n contains 125 digits.,115,Medium,QL-081,ES-005,CP-005
Find the value of n if 3^n has 23 digits.,48,Easy,QL-055,ES-005,CP-005
Find n from the given digit count of 3^n.,53,Easy,QL-062,ES-005,CP-005
The value 5^n contains 24 digits. Find n.,34,Easy,QL-063,ES-005,CP-005
Which of the following values of n gives 57 digits in 3^n?,119,Medium,QL-080,ES-005,CP-005
Select the value of n for which 5^n contains 14 digits.,20,Easy,QL-078,ES-005,CP-005
Select the value of n for which 3^n contains 16 digits.,33,Medium,QL-078,ES-005,CP-005
Determine n when 5^n has 16 digits.,22,Hard,QL-053,ES-005,CP-005
Find n if 2^n contains 16 digits.,51,Medium,QL-052,ES-005,CP-005
Select the value of n for which 12^n contains 130 digits.,120,Hard,QL-078,ES-005,CP-005
How many should n be so that 12^n contains 102 digits?,94,Medium,QL-056,ES-005,CP-005
Select the value of n for which 12^n contains 53 digits.,49,Medium,QL-078,ES-005,CP-005
Select the value of n for which 3^n contains 29 digits.,60,Hard,QL-078,ES-005,CP-005
"If 7^n has 33 digits, identify n from the following options.",39,Hard,QL-077,ES-005,CP-005
The number of digits in 5^n is 13. Choose the value of n.,18,Hard,QL-076,ES-005,CP-005
Determine n when 7^n has 11 digits.,13,Easy,QL-053,ES-005,CP-005
Calculate the exponent n when 5^n contains 56 digits.,80,Easy,QL-061,ES-005,CP-005
Determine the exponent n if 2^n has 1 digits.,3,Easy,QL-060,ES-005,CP-005
Find n from the given digit count of 2^n.,54,Medium,QL-062,ES-005,CP-005
