canonicalProblemId,questionId,difficulty,questionLanguageId,explanationStyleId,stem,answer,explanation
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:406,Easy,QL-021,ES-005,What is the least number greater than 199 that is divisible by 25 and 40?,200,"First find the LCM of the given numbers.

\operatorname{LCM}(25, 40) = 200

Now find the first multiple of the LCM that is greater than 199.

\left(\left\lfloor\frac{199}{200}\right\rfloor + 1\right)\times 200 = 200

Therefore, the required number is 200."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:407,Medium,QL-020,ES-005,Find the smallest common multiple of 8 and 12 greater than 70.,72,"First find the LCM of the given numbers.

\operatorname{LCM}(8, 12) = 24

Now find the first multiple of the LCM that is greater than 70.

\left(\left\lfloor\frac{70}{24}\right\rfloor + 1\right)\times 24 = 72

Therefore, the required number is 72."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:408,Medium,QL-022,ES-005,Determine the first common multiple of 6 and 10 that exceeds 60.,90,"First find the LCM of the given numbers.

\operatorname{LCM}(6, 10) = 30

Now find the first multiple of the LCM that is greater than 60.

\left(\left\lfloor\frac{60}{30}\right\rfloor + 1\right)\times 30 = 90

Therefore, the required number is 90."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:409,Medium,QL-020,ES-005,Find the smallest common multiple of 25 and 40 greater than 199.,200,"First find the LCM of the given numbers.

\operatorname{LCM}(25, 40) = 200

Now find the first multiple of the LCM that is greater than 199.

\left(\left\lfloor\frac{199}{200}\right\rfloor + 1\right)\times 200 = 200

Therefore, the required number is 200."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:410,Medium,QL-021,ES-005,"What is the least number greater than 180 that is divisible by 15, 20 and 30?",240,"First find the LCM of the given numbers.

\operatorname{LCM}(15, 20, 30) = 60

Now find the first multiple of the LCM that is greater than 180.

\left(\left\lfloor\frac{180}{60}\right\rfloor + 1\right)\times 60 = 240

Therefore, the required number is 240."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:411,Medium,QL-023,ES-005,Find the smallest positive integer greater than 70 that is exactly divisible by 8 and 12.,72,"First find the LCM of the given numbers.

\operatorname{LCM}(8, 12) = 24

Now find the first multiple of the LCM that is greater than 70.

\left(\left\lfloor\frac{70}{24}\right\rfloor + 1\right)\times 24 = 72

Therefore, the required number is 72."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:412,Hard,QL-021,ES-005,What is the least number greater than 60 that is divisible by 6 and 10?,90,"First find the LCM of the given numbers.

\operatorname{LCM}(6, 10) = 30

Now find the first multiple of the LCM that is greater than 60.

\left(\left\lfloor\frac{60}{30}\right\rfloor + 1\right)\times 30 = 90

Therefore, the required number is 90."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:413,Hard,QL-020,ES-005,"Find the smallest common multiple of 15, 20 and 30 greater than 180.",240,"First find the LCM of the given numbers.

\operatorname{LCM}(15, 20, 30) = 60

Now find the first multiple of the LCM that is greater than 180.

\left(\left\lfloor\frac{180}{60}\right\rfloor + 1\right)\times 60 = 240

Therefore, the required number is 240."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:414,Easy,QL-029,ES-005,"A number is divisible by all of 15, 20 and 30. Find the smallest such number greater than 180.",240,"First find the LCM of the given numbers.

\operatorname{LCM}(15, 20, 30) = 60

Now find the first multiple of the LCM that is greater than 180.

\left(\left\lfloor\frac{180}{60}\right\rfloor + 1\right)\times 60 = 240

Therefore, the required number is 240."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:415,Easy,QL-020,ES-005,Find the smallest common multiple of 6 and 10 greater than 60.,90,"First find the LCM of the given numbers.

\operatorname{LCM}(6, 10) = 30

Now find the first multiple of the LCM that is greater than 60.

\left(\left\lfloor\frac{60}{30}\right\rfloor + 1\right)\times 30 = 90

Therefore, the required number is 90."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:416,Hard,QL-029,ES-005,A number is divisible by all of 6 and 10. Find the smallest such number greater than 60.,90,"First find the LCM of the given numbers.

\operatorname{LCM}(6, 10) = 30

Now find the first multiple of the LCM that is greater than 60.

\left(\left\lfloor\frac{60}{30}\right\rfloor + 1\right)\times 30 = 90

Therefore, the required number is 90."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:417,Medium,QL-021,ES-005,What is the least number greater than 70 that is divisible by 8 and 12?,72,"First find the LCM of the given numbers.

\operatorname{LCM}(8, 12) = 24

Now find the first multiple of the LCM that is greater than 70.

\left(\left\lfloor\frac{70}{24}\right\rfloor + 1\right)\times 24 = 72

Therefore, the required number is 72."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:418,Hard,QL-029,ES-005,"A number is divisible by all of 15, 20 and 30. Find the smallest such number greater than 180.",240,"First find the LCM of the given numbers.

\operatorname{LCM}(15, 20, 30) = 60

Now find the first multiple of the LCM that is greater than 180.

\left(\left\lfloor\frac{180}{60}\right\rfloor + 1\right)\times 60 = 240

Therefore, the required number is 240."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:419,Medium,QL-022,ES-005,"Determine the first common multiple of 15, 20 and 30 that exceeds 180.",240,"First find the LCM of the given numbers.

\operatorname{LCM}(15, 20, 30) = 60

Now find the first multiple of the LCM that is greater than 180.

\left(\left\lfloor\frac{180}{60}\right\rfloor + 1\right)\times 60 = 240

Therefore, the required number is 240."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:420,Easy,QL-020,ES-005,Find the smallest common multiple of 6 and 10 greater than 60.,90,"First find the LCM of the given numbers.

\operatorname{LCM}(6, 10) = 30

Now find the first multiple of the LCM that is greater than 60.

\left(\left\lfloor\frac{60}{30}\right\rfloor + 1\right)\times 30 = 90

Therefore, the required number is 90."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:421,Medium,QL-022,ES-005,Determine the first common multiple of 25 and 40 that exceeds 199.,200,"First find the LCM of the given numbers.

\operatorname{LCM}(25, 40) = 200

Now find the first multiple of the LCM that is greater than 199.

\left(\left\lfloor\frac{199}{200}\right\rfloor + 1\right)\times 200 = 200

Therefore, the required number is 200."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:422,Easy,QL-029,ES-005,A number is divisible by all of 8 and 12. Find the smallest such number greater than 70.,72,"First find the LCM of the given numbers.

\operatorname{LCM}(8, 12) = 24

Now find the first multiple of the LCM that is greater than 70.

\left(\left\lfloor\frac{70}{24}\right\rfloor + 1\right)\times 24 = 72

Therefore, the required number is 72."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:423,Medium,QL-022,ES-005,Determine the first common multiple of 8 and 12 that exceeds 70.,72,"First find the LCM of the given numbers.

\operatorname{LCM}(8, 12) = 24

Now find the first multiple of the LCM that is greater than 70.

\left(\left\lfloor\frac{70}{24}\right\rfloor + 1\right)\times 24 = 72

Therefore, the required number is 72."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:424,Medium,QL-021,ES-005,What is the least number greater than 199 that is divisible by 25 and 40?,200,"First find the LCM of the given numbers.

\operatorname{LCM}(25, 40) = 200

Now find the first multiple of the LCM that is greater than 199.

\left(\left\lfloor\frac{199}{200}\right\rfloor + 1\right)\times 200 = 200

Therefore, the required number is 200."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:425,Easy,QL-023,ES-005,Find the smallest positive integer greater than 60 that is exactly divisible by 6 and 10.,90,"First find the LCM of the given numbers.

\operatorname{LCM}(6, 10) = 30

Now find the first multiple of the LCM that is greater than 60.

\left(\left\lfloor\frac{60}{30}\right\rfloor + 1\right)\times 30 = 90

Therefore, the required number is 90."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:426,Medium,QL-022,ES-005,Determine the first common multiple of 6 and 10 that exceeds 60.,90,"First find the LCM of the given numbers.

\operatorname{LCM}(6, 10) = 30

Now find the first multiple of the LCM that is greater than 60.

\left(\left\lfloor\frac{60}{30}\right\rfloor + 1\right)\times 30 = 90

Therefore, the required number is 90."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:427,Easy,QL-020,ES-005,Find the smallest common multiple of 25 and 40 greater than 199.,200,"First find the LCM of the given numbers.

\operatorname{LCM}(25, 40) = 200

Now find the first multiple of the LCM that is greater than 199.

\left(\left\lfloor\frac{199}{200}\right\rfloor + 1\right)\times 200 = 200

Therefore, the required number is 200."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:428,Hard,QL-021,ES-005,What is the least number greater than 199 that is divisible by 25 and 40?,200,"First find the LCM of the given numbers.

\operatorname{LCM}(25, 40) = 200

Now find the first multiple of the LCM that is greater than 199.

\left(\left\lfloor\frac{199}{200}\right\rfloor + 1\right)\times 200 = 200

Therefore, the required number is 200."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:429,Easy,QL-022,ES-005,Determine the first common multiple of 25 and 40 that exceeds 199.,200,"First find the LCM of the given numbers.

\operatorname{LCM}(25, 40) = 200

Now find the first multiple of the LCM that is greater than 199.

\left(\left\lfloor\frac{199}{200}\right\rfloor + 1\right)\times 200 = 200

Therefore, the required number is 200."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:430,Easy,QL-029,ES-005,A number is divisible by all of 6 and 10. Find the smallest such number greater than 60.,90,"First find the LCM of the given numbers.

\operatorname{LCM}(6, 10) = 30

Now find the first multiple of the LCM that is greater than 60.

\left(\left\lfloor\frac{60}{30}\right\rfloor + 1\right)\times 30 = 90

Therefore, the required number is 90."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:431,Easy,QL-021,ES-005,What is the least number greater than 70 that is divisible by 8 and 12?,72,"First find the LCM of the given numbers.

\operatorname{LCM}(8, 12) = 24

Now find the first multiple of the LCM that is greater than 70.

\left(\left\lfloor\frac{70}{24}\right\rfloor + 1\right)\times 24 = 72

Therefore, the required number is 72."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:432,Medium,QL-021,ES-005,"What is the least number greater than 180 that is divisible by 15, 20 and 30?",240,"First find the LCM of the given numbers.

\operatorname{LCM}(15, 20, 30) = 60

Now find the first multiple of the LCM that is greater than 180.

\left(\left\lfloor\frac{180}{60}\right\rfloor + 1\right)\times 60 = 240

Therefore, the required number is 240."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:433,Easy,QL-023,ES-005,Find the smallest positive integer greater than 70 that is exactly divisible by 8 and 12.,72,"First find the LCM of the given numbers.

\operatorname{LCM}(8, 12) = 24

Now find the first multiple of the LCM that is greater than 70.

\left(\left\lfloor\frac{70}{24}\right\rfloor + 1\right)\times 24 = 72

Therefore, the required number is 72."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:434,Easy,QL-021,ES-005,What is the least number greater than 60 that is divisible by 6 and 10?,90,"First find the LCM of the given numbers.

\operatorname{LCM}(6, 10) = 30

Now find the first multiple of the LCM that is greater than 60.

\left(\left\lfloor\frac{60}{30}\right\rfloor + 1\right)\times 30 = 90

Therefore, the required number is 90."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:435,Medium,QL-022,ES-005,Determine the first common multiple of 6 and 10 that exceeds 60.,90,"First find the LCM of the given numbers.

\operatorname{LCM}(6, 10) = 30

Now find the first multiple of the LCM that is greater than 60.

\left(\left\lfloor\frac{60}{30}\right\rfloor + 1\right)\times 30 = 90

Therefore, the required number is 90."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:436,Hard,QL-020,ES-005,Find the smallest common multiple of 8 and 12 greater than 70.,72,"First find the LCM of the given numbers.

\operatorname{LCM}(8, 12) = 24

Now find the first multiple of the LCM that is greater than 70.

\left(\left\lfloor\frac{70}{24}\right\rfloor + 1\right)\times 24 = 72

Therefore, the required number is 72."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:437,Medium,QL-022,ES-005,"Determine the first common multiple of 15, 20 and 30 that exceeds 180.",240,"First find the LCM of the given numbers.

\operatorname{LCM}(15, 20, 30) = 60

Now find the first multiple of the LCM that is greater than 180.

\left(\left\lfloor\frac{180}{60}\right\rfloor + 1\right)\times 60 = 240

Therefore, the required number is 240."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:438,Easy,QL-020,ES-005,Find the smallest common multiple of 25 and 40 greater than 199.,200,"First find the LCM of the given numbers.

\operatorname{LCM}(25, 40) = 200

Now find the first multiple of the LCM that is greater than 199.

\left(\left\lfloor\frac{199}{200}\right\rfloor + 1\right)\times 200 = 200

Therefore, the required number is 200."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:439,Medium,QL-021,ES-005,What is the least number greater than 70 that is divisible by 8 and 12?,72,"First find the LCM of the given numbers.

\operatorname{LCM}(8, 12) = 24

Now find the first multiple of the LCM that is greater than 70.

\left(\left\lfloor\frac{70}{24}\right\rfloor + 1\right)\times 24 = 72

Therefore, the required number is 72."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:440,Easy,QL-020,ES-005,"Find the smallest common multiple of 15, 20 and 30 greater than 180.",240,"First find the LCM of the given numbers.

\operatorname{LCM}(15, 20, 30) = 60

Now find the first multiple of the LCM that is greater than 180.

\left(\left\lfloor\frac{180}{60}\right\rfloor + 1\right)\times 60 = 240

Therefore, the required number is 240."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:441,Hard,QL-029,ES-005,A number is divisible by all of 6 and 10. Find the smallest such number greater than 60.,90,"First find the LCM of the given numbers.

\operatorname{LCM}(6, 10) = 30

Now find the first multiple of the LCM that is greater than 60.

\left(\left\lfloor\frac{60}{30}\right\rfloor + 1\right)\times 30 = 90

Therefore, the required number is 90."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:442,Hard,QL-023,ES-005,Find the smallest positive integer greater than 70 that is exactly divisible by 8 and 12.,72,"First find the LCM of the given numbers.

\operatorname{LCM}(8, 12) = 24

Now find the first multiple of the LCM that is greater than 70.

\left(\left\lfloor\frac{70}{24}\right\rfloor + 1\right)\times 24 = 72

Therefore, the required number is 72."
CP-005,NS-LCM-001:CP-005:ns-lcm-001-human-review:CP-005:443,Medium,QL-022,ES-005,Determine the first common multiple of 25 and 40 that exceeds 199.,200,"First find the LCM of the given numbers.

\operatorname{LCM}(25, 40) = 200

Now find the first multiple of the LCM that is greater than 199.

\left(\left\lfloor\frac{199}{200}\right\rfloor + 1\right)\times 200 = 200

Therefore, the required number is 200."
