"questionId","qlId","difficulty","context","detailMode","methodFamily","engineVersion","explanationText","explanationLinesJson","approval","reviewerNotes","status"
"CSV-001-0182","PCT-QL-117","Easy","families","standard","UNIT_VALUE","eev2-v1","We will first connect the known percentage of the families with the required percentage. | The question gives 20% of the families as 80 families. | Because 20% of the families has 20 equal 1% parts, divide 80 families by 20. | $$1\% = 80\text{ families} \div 20 = 4\text{ families}$$ | Next, use the 1% value to find 25% of the families. | Because 1% is known, multiply its value by 25 to get 25% of the families. | $$25\% = 4\text{ families} \times 25 = 100\text{ families}$$ | So 25% of the families is 100 families.","[""We will first connect the known percentage of the families with the required percentage."",""The question gives 20% of the families as 80 families."",""Because 20% of the families has 20 equal 1% parts, divide 80 families by 20. | $$1\\% = 80\\text{ families} \\div 20 = 4\\text{ families}$$"",""Next, use the 1% value to find 25% of the families."",""Because 1% is known, multiply its value by 25 to get 25% of the families. | $$25\\% = 4\\text{ families} \\times 25 = 100\\text{ families}$$"",""So 25% of the families is 100 families.""]","","","PENDING_REVIEW"
"CSV-001-0183","PCT-QL-217","Easy","animals","detailed","UNIT_VALUE","eev2-v1","We are working with two percentages of the animals. | Here, 200 animals represents 20% of the animals. | Because 20% has 20 equal parts, dividing 200 animals by 20 gives 1% of the animals. | $$1\% = 200\text{ animals} \div 20 = 10\text{ animals}$$ | The question asks for 25% of the animals. | Since 1% is one part, multiply its value by 25 to get 25% of the animals. | $$25\% = 10\text{ animals} \times 25 = 250\text{ animals}$$ | The check agrees with the question: 20% gives 200 animals. | $$10\text{ animals} \times 20 = 200\text{ animals}$$ | So the share of the animals represented by 25% is 250 animals.","[""We are working with two percentages of the animals."",""Here, 200 animals represents 20% of the animals."",""Because 20% has 20 equal parts, dividing 200 animals by 20 gives 1% of the animals. | $$1\\% = 200\\text{ animals} \\div 20 = 10\\text{ animals}$$"",""The question asks for 25% of the animals."",""Since 1% is one part, multiply its value by 25 to get 25% of the animals. | $$25\\% = 10\\text{ animals} \\times 25 = 250\\text{ animals}$$"",""The check agrees with the question: 20% gives 200 animals. | $$10\\text{ animals} \\times 20 = 200\\text{ animals}$$"",""So the share of the animals represented by 25% is 250 animals.""]","","","PENDING_REVIEW"
"CSV-001-0184","PCT-QL-317","Easy","inventory","detailed","UNIT_VALUE","eev2-v1","We are comparing two percentages of the inventory. | 25% of the inventory equals 500 inventory. | Because 25% has 25 equal parts, dividing 500 inventory by 25 gives 1% of the inventory. | $$1\% = 500\text{ inventory} \div 25 = 20\text{ inventory}$$ | Our target is 20% of the inventory. | Since 1% is one part, multiply its value by 20 to get 20% of the inventory. | $$20\% = 20\text{ inventory} \times 20 = 400\text{ inventory}$$ | To verify it, use the 1% value 25 times and get 500 inventory. | $$20\text{ inventory} \times 25 = 500\text{ inventory}$$ | So 20% of the inventory is 400 inventory.","[""We are comparing two percentages of the inventory."",""25% of the inventory equals 500 inventory."",""Because 25% has 25 equal parts, dividing 500 inventory by 25 gives 1% of the inventory. | $$1\\% = 500\\text{ inventory} \\div 25 = 20\\text{ inventory}$$"",""Our target is 20% of the inventory."",""Since 1% is one part, multiply its value by 20 to get 20% of the inventory. | $$20\\% = 20\\text{ inventory} \\times 20 = 400\\text{ inventory}$$"",""To verify it, use the 1% value 25 times and get 500 inventory. | $$20\\text{ inventory} \\times 25 = 500\\text{ inventory}$$"",""So 20% of the inventory is 400 inventory.""]","","","PENDING_REVIEW"
"CSV-001-0185","PCT-QL-417","Easy","distance","detailed","UNIT_VALUE","eev2-v1","We can see that both percentage values belong to the distance. | We know that 25% of the distance is 1,250 kilometres. | Because 25% has 25 equal parts, dividing 1,250 kilometres by 25 gives 1% of the distance. | $$1\% = 1,250\text{ kilometres} \div 25 = 50\text{ kilometres}$$ | The required share is 20% of the distance. | Since 1% is one part, multiply its value by 20 to get 20% of the distance. | $$20\% = 50\text{ kilometres} \times 20 = 1,000\text{ kilometres}$$ | This is consistent because 25 copies of the 1% value make 1,250 kilometres. | $$50\text{ kilometres} \times 25 = 1,250\text{ kilometres}$$ | This means the required distance count is 1,000 kilometres.","[""We can see that both percentage values belong to the distance."",""We know that 25% of the distance is 1,250 kilometres."",""Because 25% has 25 equal parts, dividing 1,250 kilometres by 25 gives 1% of the distance. | $$1\\% = 1,250\\text{ kilometres} \\div 25 = 50\\text{ kilometres}$$"",""The required share is 20% of the distance."",""Since 1% is one part, multiply its value by 20 to get 20% of the distance. | $$20\\% = 50\\text{ kilometres} \\times 20 = 1,000\\text{ kilometres}$$"",""This is consistent because 25 copies of the 1% value make 1,250 kilometres. | $$50\\text{ kilometres} \\times 25 = 1,250\\text{ kilometres}$$"",""This means the required distance count is 1,000 kilometres.""]","","","PENDING_REVIEW"
"CSV-001-0186","PCT-QL-017","Medium","area","detailed","UNIT_VALUE","eev2-v1","We are working with two percentages of the area. | 3,750 square metres is the value of 37.5% of the area. | Because 37.5% has 37.5 equal parts, dividing 3,750 square metres by 37.5 gives 1% of the area. | $$1\% = 3,750\text{ square metres} \div 37.5 = 100\text{ square metres}$$ | The question asks for 12.5% of the area. | Since 1% is one part, multiply its value by 12.5 to get 12.5% of the area. | $$12.5\% = 100\text{ square metres} \times 12.5 = 1,250\text{ square metres}$$ | Check: multiplying the 1% value by 37.5 returns 3,750 square metres. | $$100\text{ square metres} \times 37.5 = 3,750\text{ square metres}$$ | This means the required area count is 1,250 square metres.","[""We are working with two percentages of the area."",""3,750 square metres is the value of 37.5% of the area."",""Because 37.5% has 37.5 equal parts, dividing 3,750 square metres by 37.5 gives 1% of the area. | $$1\\% = 3,750\\text{ square metres} \\div 37.5 = 100\\text{ square metres}$$"",""The question asks for 12.5% of the area."",""Since 1% is one part, multiply its value by 12.5 to get 12.5% of the area. | $$12.5\\% = 100\\text{ square metres} \\times 12.5 = 1,250\\text{ square metres}$$"",""Check: multiplying the 1% value by 37.5 returns 3,750 square metres. | $$100\\text{ square metres} \\times 37.5 = 3,750\\text{ square metres}$$"",""This means the required area count is 1,250 square metres.""]","","","PENDING_REVIEW"
"CSV-001-0187","PCT-QL-117","Medium","weight","detailed","UNIT_VALUE","eev2-v1","We know one percentage of the weight and need another. | We know that 12.5% of the weight is 25 kilograms. | Because 12.5% has 12.5 equal parts, dividing 25 kilograms by 12.5 gives 1% of the weight. | $$1\% = 25\text{ kilograms} \div 12.5 = 2\text{ kilograms}$$ | The required share is 37.5% of the weight. | Since 1% is one part, multiply its value by 37.5 to get 37.5% of the weight. | $$37.5\% = 2\text{ kilograms} \times 37.5 = 75\text{ kilograms}$$ | This is consistent because 12.5 copies of the 1% value make 25 kilograms. | $$2\text{ kilograms} \times 12.5 = 25\text{ kilograms}$$ | This means the required weight count is 75 kilograms.","[""We know one percentage of the weight and need another."",""We know that 12.5% of the weight is 25 kilograms."",""Because 12.5% has 12.5 equal parts, dividing 25 kilograms by 12.5 gives 1% of the weight. | $$1\\% = 25\\text{ kilograms} \\div 12.5 = 2\\text{ kilograms}$$"",""The required share is 37.5% of the weight."",""Since 1% is one part, multiply its value by 37.5 to get 37.5% of the weight. | $$37.5\\% = 2\\text{ kilograms} \\times 37.5 = 75\\text{ kilograms}$$"",""This is consistent because 12.5 copies of the 1% value make 25 kilograms. | $$2\\text{ kilograms} \\times 12.5 = 25\\text{ kilograms}$$"",""This means the required weight count is 75 kilograms.""]","","","PENDING_REVIEW"
"CSV-001-0188","PCT-QL-217","Medium","volume","detailed","UNIT_VALUE","eev2-v1","We know one percentage of the volume and need another. | Start with the given relation: 15% of the volume is 75 litres. | Because 15% has 15 equal parts, dividing 75 litres by 15 gives 1% of the volume. | $$1\% = 75\text{ litres} \div 15 = 5\text{ litres}$$ | The required share is 45% of the volume. | Since 1% is one part, multiply its value by 45 to get 45% of the volume. | $$45\% = 5\text{ litres} \times 45 = 225\text{ litres}$$ | A quick check gives the original 15% value, 75 litres. | $$5\text{ litres} \times 15 = 75\text{ litres}$$ | So the share of the volume represented by 45% is 225 litres.","[""We know one percentage of the volume and need another."",""Start with the given relation: 15% of the volume is 75 litres."",""Because 15% has 15 equal parts, dividing 75 litres by 15 gives 1% of the volume. | $$1\\% = 75\\text{ litres} \\div 15 = 5\\text{ litres}$$"",""The required share is 45% of the volume."",""Since 1% is one part, multiply its value by 45 to get 45% of the volume. | $$45\\% = 5\\text{ litres} \\times 45 = 225\\text{ litres}$$"",""A quick check gives the original 15% value, 75 litres. | $$5\\text{ litres} \\times 15 = 75\\text{ litres}$$"",""So the share of the volume represented by 45% is 225 litres.""]","","","PENDING_REVIEW"
"CSV-001-0189","PCT-QL-317","Medium","production","detailed","UNIT_VALUE","eev2-v1","We can see that both percentage values belong to the production. | Here, 150 units represents 15% of the production. | Because 15% has 15 equal parts, dividing 150 units by 15 gives 1% of the production. | $$1\% = 150\text{ units} \div 15 = 10\text{ units}$$ | The question asks for 45% of the production. | Since 1% is one part, multiply its value by 45 to get 45% of the production. | $$45\% = 10\text{ units} \times 45 = 450\text{ units}$$ | The check agrees with the question: 15% gives 150 units. | $$10\text{ units} \times 15 = 150\text{ units}$$ | So the share of the production represented by 45% is 450 units.","[""We can see that both percentage values belong to the production."",""Here, 150 units represents 15% of the production."",""Because 15% has 15 equal parts, dividing 150 units by 15 gives 1% of the production. | $$1\\% = 150\\text{ units} \\div 15 = 10\\text{ units}$$"",""The question asks for 45% of the production."",""Since 1% is one part, multiply its value by 45 to get 45% of the production. | $$45\\% = 10\\text{ units} \\times 45 = 450\\text{ units}$$"",""The check agrees with the question: 15% gives 150 units. | $$10\\text{ units} \\times 15 = 150\\text{ units}$$"",""So the share of the production represented by 45% is 450 units.""]","","","PENDING_REVIEW"
"CSV-001-0190","PCT-QL-417","Medium","population","short","UNIT_VALUE","eev2-v1","We need to move from one percentage of the population to another. | 45% of the population equals 900 people. | Because 45% of the population has 45 equal 1% parts, divide 900 people by 45. | $$1\% = 900\text{ people} \div 45 = 20\text{ people}$$ | Now we need 15% of the population. | Use the 1% value 15 times to get 15% of the population. | $$15\% = 20\text{ people} \times 15 = 300\text{ people}$$ | Therefore, 15% of the population represents 300 people.","[""We need to move from one percentage of the population to another."",""45% of the population equals 900 people."",""Because 45% of the population has 45 equal 1% parts, divide 900 people by 45. | $$1\\% = 900\\text{ people} \\div 45 = 20\\text{ people}$$"",""Now we need 15% of the population."",""Use the 1% value 15 times to get 15% of the population. | $$15\\% = 20\\text{ people} \\times 15 = 300\\text{ people}$$"",""Therefore, 15% of the population represents 300 people.""]","","","PENDING_REVIEW"
"CSV-001-0191","PCT-QL-017","Hard","marks","short","UNIT_VALUE","eev2-v1","We need to move from one percentage of the marks to another. | 100% of the marks equals 1,250 marks. | Because 100% of the marks has 100 equal 1% parts, divide 1,250 marks by 100. | $$1\% = 1,250\text{ marks} \div 100 = 12.5\text{ marks}$$ | Our target is 1% of the marks. | Use the 1% value 1 times to get 1% of the marks. | $$1\% = 12.5\text{ marks} \times 1 = 12.5\text{ marks}$$ | So 1% of the marks is 12.5 marks.","[""We need to move from one percentage of the marks to another."",""100% of the marks equals 1,250 marks."",""Because 100% of the marks has 100 equal 1% parts, divide 1,250 marks by 100. | $$1\\% = 1,250\\text{ marks} \\div 100 = 12.5\\text{ marks}$$"",""Our target is 1% of the marks."",""Use the 1% value 1 times to get 1% of the marks. | $$1\\% = 12.5\\text{ marks} \\times 1 = 12.5\\text{ marks}$$"",""So 1% of the marks is 12.5 marks.""]","","","PENDING_REVIEW"
